step,episode,return,policy_loss,value_loss,entropy,eval_cost_per_order
89,0,-167.83000000000004,-0.024985339492559433,301.2588806152344,2.8805534839630127,nan
163,1,-511.66399999999993,0.05307316780090332,339.5367736816406,3.02199125289917,nan
245,2,-37.673999999999864,-0.07292282581329346,291.43072509765625,2.9688892364501953,nan
327,3,-164.69900000000007,0.013428330421447754,194.80322265625,2.942241668701172,nan
393,4,-51.84399999999997,0.2501334249973297,231.0126190185547,2.668527841567993,nan
466,5,-107.836,-0.0567610077559948,240.27137756347656,2.5796329975128174,nan
519,6,-78.68599999999994,0.14166513085365295,225.90611267089844,2.5168023109436035,nan
598,7,-285.83099999999996,0.040996212512254715,339.3899230957031,3.046142578125,nan
674,8,-356.8550000000001,-0.022485792636871338,244.0500030517578,2.787479877471924,nan
761,9,-439.898,-0.024318648502230644,263.9776916503906,3.0894665718078613,nan
851,10,-804.4969999999998,-0.006103002931922674,359.86431884765625,2.9450812339782715,nan
938,11,53.28899999999999,-0.05872329697012901,152.3680877685547,2.886284351348877,nan
1021,12,-216.60600000000008,-0.20004606246948242,78.22156524658203,2.831953287124634,nan
1130,13,327.12300000000033,0.055717919021844864,175.80953979492188,2.5169992446899414,nan
1211,14,-657.94,-767.8421020507812,243.90921020507812,3.086733102798462,nan
1283,15,-260.8939999999999,0.18568424880504608,260.2532958984375,2.8220460414886475,nan
1349,16,-251.90800000000007,0.18520741164684296,198.42356872558594,2.752394437789917,nan
1384,17,-156.43600000000004,-0.04419568553566933,238.045166015625,2.4586806297302246,nan
1465,18,-127.30199999999994,-138.85157775878906,48.38981628417969,2.8791892528533936,nan
1529,19,-385.585,-0.0025091171264648438,188.60745239257812,2.9982528686523438,nan
1597,20,-468.98800000000006,-0.1137252151966095,269.9346008300781,2.8088250160217285,nan
1651,21,-40.24900000000005,0.0729329064488411,177.90921020507812,2.2237772941589355,nan
1724,22,-564.9060000000001,-0.022870950400829315,379.87078857421875,2.7818784713745117,nan
1780,23,-71.99399999999989,-0.6094112396240234,232.4577178955078,1.672027826309204,nan
1827,24,-188.90999999999997,0.0704738050699234,214.16806030273438,2.5333786010742188,nan
1868,25,-209.91100000000006,-358.0760803222656,107.06230926513672,3.0657451152801514,nan
1932,26,-198.50800000000004,-0.028671741485595703,117.9842300415039,2.7450015544891357,nan
1986,27,-229.14799999999997,0.6546340584754944,253.3040008544922,2.182682514190674,nan
2039,28,-319.7299999999999,-0.2582729458808899,350.57708740234375,2.8738691806793213,nan
2085,29,-85.23600000000005,-0.07698146253824234,133.0997772216797,2.5360586643218994,nan
2147,30,-911.4019999999999,-0.2692676782608032,223.04782104492188,2.8104519844055176,nan
2204,31,-759.4580000000001,0.031188853085041046,250.3561553955078,2.765218734741211,nan
2242,32,-153.39000000000004,0.5857217311859131,231.5556640625,1.638782024383545,nan
2293,33,-116.62699999999998,0.2835829555988312,113.2761001586914,2.36053466796875,nan
2335,34,-234.34,-1.412701964378357,223.13226318359375,2.398869037628174,nan
2383,35,-289.456,0.1732841432094574,187.29046630859375,2.2966725826263428,nan
2438,36,-152.457,-0.10217507928609848,209.88595581054688,2.46989369392395,nan
2482,37,-318.8980000000001,-0.21637368202209473,111.5881576538086,2.5768468379974365,nan
2528,38,-340.015,-0.33288753032684326,185.4073028564453,2.381826162338257,nan
2577,39,-258.712,-0.4884546995162964,166.03475952148438,1.7111687660217285,nan
2622,40,-79.23100000000007,0.13111913204193115,133.23043823242188,2.333942174911499,nan
2665,41,-205.07200000000003,0.37134280800819397,66.66324615478516,2.4126698970794678,nan
2705,42,-70.11800000000004,0.1631651371717453,162.80477905273438,0.9671083688735962,nan
2750,43,11.33800000000005,-0.5267831683158875,211.5814971923828,1.806768774986267,nan
2789,44,-270.71999999999997,0.037055253982543945,269.636962890625,1.7036981582641602,nan
2830,45,-293.97599999999994,-125.31995391845703,44.72417068481445,2.318716049194336,nan
2867,46,-53.81999999999999,0.31775689125061035,184.3155975341797,1.4620076417922974,nan
2909,47,-300.43300000000005,0.2710282802581787,82.03694915771484,1.141580581665039,nan
2952,48,-265.736,-0.1841319352388382,164.4958038330078,1.0169841051101685,nan
2990,49,-174.285,-0.11327718198299408,244.81301879882812,1.3233870267868042,nan
3023,50,-33.00500000000005,-0.2598479092121124,189.18939208984375,1.4081323146820068,nan
3068,51,-167.58700000000005,-0.00036061351420357823,57.00654220581055,0.11699540913105011,nan
3105,52,-85.70000000000005,-0.09023557603359222,210.0736083984375,1.2929400205612183,nan
3152,53,-259.97099999999995,-0.22647108137607574,207.27857971191406,0.9170007705688477,nan
3192,54,-168.34500000000003,-0.13965556025505066,195.08660888671875,0.8774800300598145,nan
3233,55,-183.77499999999998,-16.61023712158203,5.784549713134766,1.2651035785675049,nan
3275,56,-78.082,0.00016737007535994053,12.704742431640625,0.03450232744216919,nan
3308,57,-78.01000000000005,-0.3372341990470886,185.43017578125,0.9111450910568237,nan
3343,58,-104.10300000000001,0.04763323813676834,211.23826599121094,1.1779823303222656,nan
3379,59,-2.9459999999999127,0.05823764204978943,164.26693725585938,1.0211474895477295,nan
3415,60,-70.42899999999995,-0.2769804298877716,201.1171112060547,0.9859122633934021,nan
3449,61,-92.987,-0.008140402846038342,205.07627868652344,0.5023793578147888,nan
3492,62,-309.68699999999995,0.009963235817849636,160.12803649902344,0.09281166642904282,nan
3525,63,-98.52600000000004,-0.08058155328035355,199.12594604492188,0.9168918132781982,nan
3558,64,-108.043,0.1590138077735901,246.58120727539062,0.8727837204933167,nan
3597,65,-243.67499999999995,-0.042513322085142136,270.24609375,0.8786060810089111,nan
3632,66,-3.0100000000000193,-0.20860077440738678,140.6152801513672,0.7644922137260437,nan
3664,67,-98.21600000000007,0.09050047397613525,243.9911651611328,1.0076303482055664,nan
3699,68,-3.0349999999999753,0.01541289035230875,180.1156463623047,0.5015703439712524,nan
3736,69,-47.965999999999994,0.36328408122062683,179.7561492919922,0.5920328497886658,nan
3772,70,-183.43100000000004,-0.27578362822532654,254.36814880371094,0.5373926758766174,nan
3804,71,-63.02600000000007,0.16051658987998962,200.59381103515625,0.9716212749481201,nan
3844,72,-180.97099999999998,0.3295290768146515,223.84658813476562,0.3902994692325592,nan
3882,73,-122.98000000000006,-0.1553886979818344,171.90618896484375,0.4986722767353058,nan
3919,74,26.968999999999994,-0.24540865421295166,144.0346221923828,0.8021097183227539,nan
3961,75,-153.48599999999996,-0.05814746022224426,48.45085906982422,0.7313405871391296,nan
3999,76,-3.001000000000083,-0.10787730664014816,156.7854461669922,0.6516718864440918,nan
4030,77,-78.03,0.11653654277324677,224.34658813476562,0.38608282804489136,nan
4068,78,-249.20100000000002,0.07532093673944473,281.1520690917969,0.5777949094772339,nan
4103,79,-93.35399999999998,0.1591843068599701,210.79615783691406,0.6106808185577393,nan
4134,80,-78.03,0.358322411775589,214.41905212402344,0.964146614074707,nan
4171,81,11.992999999999995,-0.09633228927850723,162.52606201171875,0.8302748799324036,nan
4206,82,-43.91300000000001,0.1740822196006775,175.861572265625,0.6231110692024231,nan
4242,83,-3.013999999999953,-0.45253023505210876,164.7921905517578,0.5726215839385986,nan
4277,84,-33.00499999999997,0.07052069157361984,181.6335906982422,0.7476512789726257,nan
4311,85,-59.23499999999996,0.3945360481739044,200.4645538330078,0.8023914694786072,nan
4350,86,-123.87700000000007,0.07043009251356125,211.0495147705078,0.6460838317871094,nan
4385,87,-68.63199999999989,-0.17840714752674103,201.87998962402344,0.9275462627410889,nan
4420,88,-18.013000000000005,-0.5392504334449768,186.99853515625,0.5354666113853455,nan
4460,89,-384.95099999999996,-0.2321060448884964,287.60443115234375,0.6744202971458435,nan
4493,90,-153.301,-0.013823910616338253,240.55018615722656,0.41446903347969055,nan
4528,91,-17.99899999999988,-0.13483759760856628,201.67431640625,0.7868722081184387,nan
4563,92,-33.03799999999998,0.08402366936206818,175.56167602539062,0.2934211790561676,nan
4601,93,-33.039000000000044,0.17563997209072113,153.6075439453125,0.6596891283988953,nan
4636,94,-363.702,-0.2951488196849823,308.15020751953125,0.5577508807182312,nan
4670,95,-33.010999999999946,-0.05379362776875496,212.2618865966797,0.5344957113265991,nan
4708,96,-63.952,0.36507031321525574,135.08477783203125,0.8025314807891846,nan
4742,97,-98.84600000000003,-0.5034059882164001,164.7128143310547,0.46769288182258606,nan
4776,98,-93.086,-0.013224179856479168,189.5245819091797,0.5123670697212219,nan
4818,99,-168.44700000000006,0.0005130767822265625,12.844017028808594,0.035791825503110886,nan
4857,100,-33.02799999999999,0.02890564315021038,148.84068298339844,0.4093938171863556,nan
4899,101,-340.10400000000004,0.000560760498046875,85.25138854980469,0.49962764978408813,nan
4939,102,-33.305000000000035,-0.007997321896255016,153.04295349121094,0.4115511476993561,nan
4981,103,-98.51600000000005,-1.1217055320739746,59.354549407958984,0.3426624834537506,nan
5016,104,-23.515000000000057,0.12455634772777557,75.3756332397461,0.735318124294281,nan
5051,105,-78.0580000000001,-0.28876006603240967,187.9987335205078,0.6240392327308655,nan
5088,106,-48.422000000000025,-0.37688350677490234,189.0596466064453,0.534921407699585,nan
5127,107,-3.251000000000033,-0.1446414738893509,170.13116455078125,0.4897320866584778,nan
5166,108,-33.32700000000003,-0.02314567193388939,187.1881561279297,0.4906058609485626,nan
5209,109,-188.53900000000002,-0.0009524017223156989,110.81975555419922,0.01778710074722767,nan
5248,110,-32.97200000000004,0.24110710620880127,170.19174194335938,0.6074448227882385,nan
5290,111,26.956999999999994,0.03964996337890625,10.89760971069336,0.2436790019273758,nan
5328,112,-3.0110000000000525,-0.12001311779022217,110.66473388671875,0.5038461685180664,nan
5365,113,-258.549,0.5990354418754578,253.6590576171875,0.34910812973976135,nan
5407,114,26.97499999999988,0.15604348480701447,84.55439758300781,0.3194359838962555,nan
5461,115,-123.17700000000006,0.03914543613791466,108.23149108886719,0.22385378181934357,nan
5497,116,-123.07399999999994,-0.1608124077320099,170.20887756347656,0.4719511866569519,nan
5550,117,-289.0360000000002,-0.7239153385162354,329.9034729003906,0.530974268913269,nan
5603,118,-153.24099999999999,-0.01919957809150219,76.31169891357422,0.24772372841835022,nan
5640,119,-33.01700000000001,0.13354115188121796,147.4290008544922,0.539055347442627,nan
5675,120,-2.98299999999999,-0.29208457469940186,178.85086059570312,0.4790009558200836,nan
