step,episode,return,loss,epsilon,eval_cost_per_order
86,0,-122.73600000000008,14.744661331176758,0.999183,nan
177,1,-111.36799999999997,14.94717788696289,0.9983185,nan
273,2,27.154999999999816,10.333725929260254,0.9974065,nan
369,3,-386.80199999999996,9.87726879119873,0.9964945,nan
438,4,-152.36400000000015,11.883402824401855,0.995839,nan
546,5,-872.5049999999999,17.083467483520508,0.994813,nan
624,6,-166.70699999999997,10.100232124328613,0.994072,nan
732,7,213.38799999999998,11.911596298217773,0.993046,nan
804,8,-87.25100000000018,12.80419921875,0.992362,nan
916,9,-30.371000000000066,9.986787796020508,0.991298,nan
977,10,-54.27200000000009,7.6287841796875,0.9907185000000001,nan
1051,11,-489.44300000000004,8.598875045776367,0.9900155,nan
1155,12,46.236999999999824,15.312238693237305,0.9890275,nan
1235,13,-492.46600000000007,8.693598747253418,0.9882675,nan
1297,14,-240.003,10.945429801940918,0.9876785,nan
1355,15,-215.09699999999992,7.3850884437561035,0.9871275,nan
1428,16,56.4200000000001,6.462093830108643,0.986434,nan
1521,17,-101.04300000000003,11.323062896728516,0.9855505,nan
1575,18,-194.23100000000008,13.999268531799316,0.9850375,nan
1662,19,-435.04300000000035,9.44020938873291,0.984211,nan
1733,20,-356.22999999999996,12.871047019958496,0.9835365,nan
1799,21,-160.20899999999995,14.886658668518066,0.9829095,nan
1869,22,-177.5689999999999,12.107755661010742,0.9822445,nan
1937,23,40.804999999999964,10.136438369750977,0.9815985,nan
2021,24,-1178.7609999999997,13.10081958770752,0.9808005,nan
2100,25,-919.182,15.423567771911621,0.98005,nan
2169,26,-111.31099999999994,9.509571075439453,0.9793945,nan
2264,27,2.3779999999998935,12.693557739257812,0.978492,nan
2325,28,-132.228,9.507732391357422,0.9779125,nan
2390,29,-430.8430000000001,14.295252799987793,0.977295,nan
2483,30,56.09800000000012,10.55868148803711,0.9764115,nan
2549,31,-775.326,8.376080513000488,0.9757845,nan
2600,32,-493.03799999999995,12.701233863830566,0.9753000000000001,nan
2697,33,-131.59000000000003,11.750271797180176,0.9743785,nan
2789,34,-342.059,5.765889644622803,0.9735045,nan
2866,35,-309.884,6.556861400604248,0.972773,nan
2971,36,-136.2439999999998,9.240068435668945,0.9717755,nan
3017,37,-435.303,11.628110885620117,0.9713385,nan
3067,38,-512.554,14.495672225952148,0.9708635,nan
3147,39,-12.656000000000105,13.30927848815918,0.9701035,nan
3211,40,-76.98099999999998,8.907230377197266,0.9694955,nan
3270,41,-640.24,10.815666198730469,0.968935,nan
3324,42,-244.17600000000002,10.04863166809082,0.968422,nan
3446,43,285.1449999999999,10.657829284667969,0.967263,nan
3534,44,-192.64800000000002,13.30327320098877,0.966427,nan
3622,45,1.52900000000011,10.116267204284668,0.965591,nan
3681,46,-505.59400000000005,9.03067684173584,0.9650305,nan
3746,47,-295.47699999999986,19.214157104492188,0.964413,nan
3820,48,-182.74699999999996,10.24336051940918,0.96371,nan
3877,49,-90.41300000000001,9.525383949279785,0.9631685,nan
3949,50,-134.48100000000005,16.825780868530273,0.9624845,nan
4049,51,-275.5469999999998,8.859193801879883,0.9615345,nan
4109,52,-226.36799999999997,9.682393074035645,0.9609645,nan
4160,53,-149.53200000000004,14.47633171081543,0.96048,nan
4264,54,118.72499999999992,11.96137523651123,0.959492,nan
4333,55,-895.992,9.649740219116211,0.9588365,nan
4400,56,-178.43199999999996,6.942132949829102,0.9582,nan
4465,57,-258.35699999999997,7.630870819091797,0.9575825,nan
4552,58,-507.0680000000001,8.811785697937012,0.956756,nan
4662,59,278.4659999999999,6.9629411697387695,0.955711,nan
4729,60,-137.3039999999999,14.125374794006348,0.9550745,nan
4784,61,-198.75799999999992,8.394441604614258,0.954552,nan
4841,62,-251.60100000000006,11.118395805358887,0.9540105,nan
4917,63,-145.74300000000002,13.496475219726562,0.9532885,nan
4992,64,11.174999999999834,11.808259010314941,0.952576,nan
5056,65,-282.19599999999997,5.570034027099609,0.951968,nan
5157,66,-44.480000000000004,12.481056213378906,0.9510085,nan
5242,67,-77.029,13.234441757202148,0.950201,nan
5339,68,-155.0599999999998,8.92917537689209,0.9492795,nan
5422,69,152.01399999999992,6.602453708648682,0.948491,nan
5486,70,-463.155,10.680703163146973,0.947883,nan
5551,71,-512.8340000000001,14.31977653503418,0.9472655,nan
5617,72,-101.04000000000009,14.401701927185059,0.9466385,nan
5714,73,-750.928,13.936424255371094,0.945717,nan
5785,74,-401.74700000000007,6.302883625030518,0.9450425,nan
5848,75,-268.601,10.608375549316406,0.9444440000000001,nan
5907,76,-676.457,10.064414024353027,0.9438835,nan
5977,77,-358.957,13.099040031433105,0.9432185,nan
6042,78,33.416000000000025,12.058769226074219,0.942601,nan
6100,79,-313.4129999999999,11.915664672851562,0.94205,nan
6166,80,-825.418,9.812732696533203,0.941423,nan
6229,81,-176.39200000000002,20.671106338500977,0.9408245,nan
6284,82,-120.10100000000006,12.943058967590332,0.940302,nan
6348,83,-575.939,9.11131477355957,0.939694,nan
6405,84,-140.44500000000002,12.41619873046875,0.9391525000000001,nan
6492,85,-360.63599999999997,7.737098693847656,0.938326,nan
6572,86,-525.352,10.045493125915527,0.937566,nan
6641,87,-287.78700000000003,9.958229064941406,0.9369105,nan
6687,88,-138.667,16.31458282470703,0.9364735,nan
6781,89,-138.55399999999997,7.975964069366455,0.9355805,nan
6853,90,-255.17500000000004,10.98314094543457,0.9348965,nan
6899,91,-78.42800000000008,10.927268981933594,0.9344595,nan
6964,92,-152.67999999999995,9.475401878356934,0.9338420000000001,nan
7036,93,-191.11499999999995,6.147493362426758,0.933158,nan
7106,94,-243.19799999999992,4.468101501464844,0.932493,nan
7186,95,-348.612,12.881902694702148,0.931733,nan
7264,96,-576.603,11.577033996582031,0.930992,nan
7372,97,207.21400000000037,9.860994338989258,0.9299660000000001,nan
7440,98,-467.01500000000004,10.23352336883545,0.92932,nan
7498,99,-127.51999999999998,8.83576488494873,0.928769,nan
7556,100,-165.31799999999996,10.741950035095215,0.928218,nan
7610,101,-762.2840000000001,15.954551696777344,0.927705,nan
7704,102,-58.38400000000013,23.01702880859375,0.926812,nan
7767,103,-62.48100000000005,12.747525215148926,0.9262135,nan
7844,104,-153.34800000000016,10.69754695892334,0.925482,nan
7919,105,-7.80999999999986,8.390798568725586,0.9247695,nan
8020,106,-238.30999999999992,13.219160079956055,0.92381,nan
8083,107,-131.1630000000001,9.247011184692383,0.9232115,nan
8187,108,-10.735,12.539741516113281,0.9222235,nan
8261,109,-211.97900000000004,12.946541786193848,0.9215205,nan
8329,110,-386.068,8.26327896118164,0.9208745,nan
8400,111,-69.221,10.72990608215332,0.9202,nan
8454,112,-130.06800000000007,8.078596115112305,0.919687,nan
8548,113,-139.17400000000004,7.612017631530762,0.918794,nan
8607,114,-238.62899999999993,14.372204780578613,0.9182335,nan
8660,115,-220.49600000000015,11.259540557861328,0.91773,nan
8722,116,-272.37800000000004,17.933263778686523,0.917141,nan
8791,117,98.5570000000001,15.28339958190918,0.9164855000000001,nan
8903,118,-163.1189999999998,16.407777786254883,0.9154215,nan
8976,119,-75.98600000000002,8.262699127197266,0.914728,nan
9076,120,-110.53100000000006,11.180109977722168,0.913778,nan
9154,121,-18.288000000000068,13.010473251342773,0.913037,nan
9228,122,-154.04499999999996,9.970193862915039,0.912334,nan
9309,123,75.49400000000014,10.574514389038086,0.9115645,nan
9373,124,-86.69700000000002,16.007726669311523,0.9109565000000001,nan
9434,125,-161.48099999999997,5.337520599365234,0.910377,nan
9490,126,-172.92800000000005,7.8436598777771,0.909845,nan
9549,127,-117.77500000000015,17.499547958374023,0.9092845,nan
9604,128,-274.597,11.354315757751465,0.908762,nan
9676,129,-2.162000000000063,14.100669860839844,0.908078,nan
9745,130,-386.9399999999999,10.331287384033203,0.9074225,nan
9819,131,-54.72200000000013,7.6045098304748535,0.9067195,nan
9874,132,-170.973,12.714102745056152,0.906197,nan
9930,133,-449.1449999999999,6.597269535064697,0.905665,nan
9985,134,-357.48900000000015,15.381868362426758,0.9051425,nan
10000,135,43.913000000000004,9.473554611206055,0.905,20.349565217391298
10052,135,-402.9,15.503610610961914,0.904506,nan
10118,136,-551.18,8.40131950378418,0.903879,nan
10187,137,-392.55,8.471632957458496,0.9032235,nan
10252,138,-802.5120000000001,6.440140247344971,0.902606,nan
10311,139,-181.71699999999998,12.302224159240723,0.9020455000000001,nan
10371,140,-292.756,16.687843322753906,0.9014755,nan
10443,141,-105.06800000000001,17.367923736572266,0.9007915,nan
10558,142,-227.96000000000026,6.652111053466797,0.899699,nan
10622,143,-398.5180000000001,14.258732795715332,0.899091,nan
10686,144,-667.675,9.990785598754883,0.898483,nan
10782,145,-495.1920000000001,7.848171710968018,0.897571,nan
10833,146,-48.14700000000006,15.099247932434082,0.8970865,nan
10884,147,-255.67499999999998,10.554351806640625,0.896602,nan
10958,148,-423.81100000000004,12.145785331726074,0.895899,nan
11035,149,-9.738000000000056,14.127034187316895,0.8951675,nan
11101,150,-269.1940000000001,13.090463638305664,0.8945405,nan
11183,151,22.79700000000004,9.895143508911133,0.8937615,nan
11247,152,-256.65000000000003,9.602434158325195,0.8931535,nan
11338,153,-685.5939999999999,13.81948184967041,0.892289,nan
11403,154,-47.782,8.10683822631836,0.8916715,nan
11458,155,-93.216,16.257034301757812,0.891149,nan
11540,156,-58.409000000000184,13.419918060302734,0.89037,nan
11613,157,-38.741999999999976,9.122520446777344,0.8896765,nan
11681,158,-304.6150000000001,13.451963424682617,0.8890305000000001,nan
11735,159,-180.972,14.402175903320312,0.8885175000000001,nan
11788,160,-69.96900000000007,13.985602378845215,0.888014,nan
11895,161,-113.34299999999998,9.673879623413086,0.8869975,nan
12001,162,-148.93100000000004,9.61449909210205,0.8859905,nan
12093,163,59.770000000000124,4.809859752655029,0.8851165,nan
12143,164,-506.7460000000001,14.783835411071777,0.8846415,nan
12215,165,-504.4900000000001,7.172612190246582,0.8839575,nan
12289,166,-436.263,8.596659660339355,0.8832545,nan
12354,167,-130.17000000000007,8.622563362121582,0.882637,nan
12419,168,-118.65399999999995,6.434708595275879,0.8820195,nan
12515,169,20.805000000000007,10.645515441894531,0.8811075,nan
12604,170,-514.6960000000001,7.028100967407227,0.880262,nan
12689,171,-226.70799999999997,8.279443740844727,0.8794545,nan
12748,172,-280.43199999999996,9.86032485961914,0.878894,nan
12809,173,-136.83099999999996,9.25914478302002,0.8783145,nan
12882,174,-179.535,10.283114433288574,0.877621,nan
12979,175,-546.0780000000002,8.765481948852539,0.8766995,nan
13041,176,-97.78299999999986,10.673125267028809,0.8761105,nan
13098,177,-686.1260000000001,8.553433418273926,0.875569,nan
13192,178,-542.4270000000001,11.366436004638672,0.874676,nan
13268,179,-26.855999999999938,19.227985382080078,0.873954,nan
13357,180,23.386000000000024,8.712708473205566,0.8731085000000001,nan
13440,181,-71.22900000000013,9.267663955688477,0.87232,nan
13494,182,-210.91900000000004,15.006731033325195,0.871807,nan
13561,183,-233.38199999999983,16.935592651367188,0.8711705,nan
13656,184,-376.7089999999999,14.205068588256836,0.870268,nan
13721,185,-221.14599999999996,11.350892066955566,0.8696505,nan
13790,186,-46.15400000000005,8.759979248046875,0.868995,nan
13843,187,-219.317,11.864689826965332,0.8684915,nan
13910,188,-586.2060000000001,11.468984603881836,0.867855,nan
13967,189,-219.80900000000003,9.368149757385254,0.8673135000000001,nan
14014,190,-144.28999999999996,4.6605658531188965,0.866867,nan
14070,191,-64.637,13.481842041015625,0.8663350000000001,nan
