step,episode,return,loss,model_loss,eval_cost_per_order
55,0,-250.74999999999994,nan,nan,nan
134,1,-579.5009999999999,16.683027267456055,372.9394836425781,nan
203,2,-358.56800000000004,15.454716682434082,363.2204284667969,nan
272,3,-498.90899999999993,12.030616760253906,203.89215087890625,nan
323,4,-337.94200000000006,9.940561294555664,616.913330078125,nan
412,5,-245.24100000000018,18.126750946044922,116.82234954833984,nan
473,6,58.24199999999998,15.83104133605957,154.95603942871094,nan
573,7,-267.49400000000014,14.45206069946289,80.24626922607422,nan
659,8,-415.64799999999985,6.080349922180176,324.2219543457031,nan
731,9,-192.79299999999995,17.301422119140625,214.8618927001953,nan
805,10,-258.40600000000006,18.004833221435547,48.8270378112793,nan
907,11,92.30700000000013,10.10128116607666,76.7918930053711,nan
1048,12,-254.17900000000026,12.666630744934082,134.15232849121094,nan
1103,13,-231.086,8.650408744812012,45.10468673706055,nan
1182,14,-328.75300000000004,9.887548446655273,608.2646484375,nan
1231,15,-75.797,8.97618293762207,133.1368408203125,nan
1273,16,-125.32299999999998,16.11286163330078,42.84208679199219,nan
1338,17,19.432999999999936,14.828792572021484,340.6339111328125,nan
1409,18,-177.1340000000001,20.056446075439453,85.43695068359375,nan
1463,19,-449.90899999999993,14.66135025024414,72.18525695800781,nan
1546,20,-29.01399999999998,9.852355003356934,39.92272186279297,nan
1641,21,39.85100000000003,18.642902374267578,92.0827865600586,nan
1693,22,-150.34500000000008,11.427370071411133,63.85346984863281,nan
1760,23,-578.907,11.506604194641113,86.84131622314453,nan
1846,24,-369.82399999999996,14.678977966308594,73.95635986328125,nan
1913,25,-20.311000000000035,10.517407417297363,81.47837829589844,nan
1995,26,-408.49799999999993,10.378499031066895,85.07121276855469,nan
2071,27,-303.44900000000007,14.168577194213867,196.58441162109375,nan
2135,28,-167.177,13.78598403930664,37.62570571899414,nan
2211,29,-160.195,15.28332805633545,87.25611114501953,nan
2298,30,15.164999999999907,8.7015380859375,153.36807250976562,nan
2387,31,112.61200000000002,17.211605072021484,58.86587142944336,nan
2472,32,-177.44800000000015,15.59376335144043,101.98482513427734,nan
2541,33,-226.551,9.992127418518066,119.54019927978516,nan
2589,34,-149.284,14.665432929992676,35.70286178588867,nan
2653,35,-286.58799999999997,15.768318176269531,51.685546875,nan
2722,36,-252.29899999999995,7.586800575256348,57.30927658081055,nan
2794,37,-170.703,11.15103816986084,27.30232048034668,nan
2854,38,-254.19100000000003,14.997335433959961,85.06658172607422,nan
2954,39,-60.41200000000015,15.211384773254395,129.34619140625,nan
3025,40,-434.67099999999994,8.531039237976074,104.4190673828125,nan
3082,41,-172.6039999999999,12.161965370178223,51.73651123046875,nan
3162,42,92.26899999999992,13.162801742553711,119.62943267822266,nan
3264,43,-129.33799999999997,20.897247314453125,55.52666473388672,nan
