step,episode,return,loss,model_loss,eval_cost_per_order
67,0,-144.842,15.875418663024902,964.8574829101562,nan
142,1,-339.14400000000006,22.338970184326172,483.07037353515625,nan
211,2,-517.4820000000001,14.34321403503418,143.60047912597656,nan
292,3,3.370999999999924,16.815914154052734,194.44424438476562,nan
344,4,-324.1210000000001,10.605360984802246,135.61329650878906,nan
454,5,108.92000000000019,12.51566219329834,361.6990661621094,nan
509,6,-327.57500000000005,12.5451078414917,79.04686737060547,nan
588,7,-237.39000000000001,14.049850463867188,234.88160705566406,nan
659,8,-621.1019999999999,13.330105781555176,353.8264465332031,nan
758,9,-118.95600000000009,13.277671813964844,159.8953094482422,nan
829,10,-96.98000000000016,12.218231201171875,445.1842956542969,nan
905,11,-61.685,8.011835098266602,48.3922233581543,nan
993,12,-22.635000000000105,6.34377384185791,42.245269775390625,nan
1084,13,-74.99900000000011,12.838215827941895,66.07996368408203,nan
1145,14,-78.131,13.911541938781738,81.60271453857422,nan
1247,15,7.302999999999969,7.697380065917969,104.32305908203125,nan
1321,16,-328.221,8.489377975463867,143.13311767578125,nan
1387,17,-487.00100000000003,19.339916229248047,191.2158660888672,nan
1504,18,-409.1869999999999,12.379371643066406,145.07176208496094,nan
1574,19,-466.00400000000013,11.577287673950195,106.49186706542969,nan
1643,20,-2.998999999999967,9.541916847229004,47.87200164794922,nan
1751,21,-126.64000000000001,8.562287330627441,43.88315963745117,nan
1830,22,-317.45700000000005,7.980559349060059,79.84785461425781,nan
1937,23,-1.9050000000001432,9.131937026977539,53.667720794677734,nan
2014,24,-132.85100000000003,12.260164260864258,64.38896942138672,nan
2084,25,-470.40099999999995,10.181500434875488,269.4616394042969,nan
2149,26,-9.869000000000028,10.338003158569336,294.64031982421875,nan
2217,27,-266.96000000000015,15.601020812988281,105.65286254882812,nan
2282,28,-240.05499999999995,13.679064750671387,93.1584243774414,nan
2359,29,91.488,7.996792316436768,112.41417694091797,nan
2422,30,-438.677,8.200881004333496,81.94844055175781,nan
2474,31,-99.44500000000002,12.798490524291992,29.370649337768555,nan
2532,32,-79.49899999999998,11.371025085449219,171.4071502685547,nan
2587,33,-190.2480000000001,7.587305068969727,74.88018798828125,nan
2671,34,-135.72100000000015,8.657217025756836,94.13529205322266,nan
2756,35,-425.325,14.788622856140137,145.4242706298828,nan
2845,36,-740.471,10.294839859008789,61.745216369628906,nan
2945,37,-264.4819999999999,19.367460250854492,39.351112365722656,nan
3010,38,-197.15300000000002,11.835628509521484,56.96516799926758,nan
3096,39,2.9449999999999363,12.015589714050293,160.75015258789062,nan
3161,40,-60.20200000000004,6.993037223815918,67.47161865234375,nan
3242,41,-371.10800000000006,17.56175422668457,94.75530242919922,nan
3316,42,-405.58700000000005,11.054122924804688,590.1587524414062,nan
3384,43,57.067999999999856,14.689287185668945,63.24400329589844,nan
3442,44,-811.1060000000002,14.331904411315918,56.04716110229492,nan
3523,45,-176.296,14.739768981933594,62.07421875,nan
3601,46,16.02899999999977,7.987068176269531,95.85775756835938,nan
3674,47,-521.7650000000001,13.46973705291748,36.26814651489258,nan
3760,48,-144.839,7.22517728805542,59.90145492553711,nan
3826,49,-36.77799999999999,11.614701271057129,93.60283660888672,nan
3892,50,-367.93100000000004,10.919158935546875,114.29832458496094,nan
3953,51,-265.47700000000003,16.827926635742188,78.1998291015625,nan
4011,52,-257.93999999999994,10.343854904174805,50.80219650268555,nan
4080,53,-180.2729999999999,12.856141090393066,38.71367645263672,nan
4150,54,-381.648,12.149166107177734,197.3031768798828,nan
4243,55,-921.763,5.667446136474609,231.3563690185547,nan
4299,56,-295.879,12.965078353881836,60.041343688964844,nan
4376,57,-122.3180000000001,8.760541915893555,219.0747528076172,nan
4432,58,-296.45700000000005,11.196123123168945,45.937156677246094,nan
4506,59,-63.82000000000014,13.027274131774902,99.9810791015625,nan
4595,60,112.66899999999987,12.092294692993164,90.1379165649414,nan
4641,61,-438.92099999999994,12.000414848327637,168.3425750732422,nan
4737,62,-81.7980000000001,18.106199264526367,95.73746490478516,nan
4785,63,-534.377,7.672418594360352,65.72245025634766,nan
4859,64,-98.55400000000006,9.154082298278809,77.90486907958984,nan
