step,episode,return,loss,model_loss,eval_cost_per_order
86,0,-122.73600000000008,16.915430068969727,1512.5291748046875,nan
177,1,-111.36799999999997,12.113840103149414,644.38330078125,nan
273,2,27.154999999999816,9.724973678588867,368.6789245605469,nan
369,3,-386.80199999999996,6.452179431915283,477.3414001464844,nan
438,4,-152.36400000000015,7.4914727210998535,190.93658447265625,nan
546,5,-872.5049999999999,15.88276481628418,154.83547973632812,nan
624,6,-166.70699999999997,11.298596382141113,58.974266052246094,nan
738,7,242.9909999999997,14.15676498413086,78.0153579711914,nan
825,8,-961.1310000000001,9.982475280761719,247.45791625976562,nan
922,9,-9.315000000000083,11.72443675994873,135.79815673828125,nan
982,10,-84.60000000000002,7.01781702041626,82.40440368652344,nan
1076,11,-226.6620000000001,17.034639358520508,120.30635833740234,nan
1184,12,26.111000000000104,14.3861722946167,102.66804504394531,nan
1288,13,-577.175,8.422845840454102,275.4013977050781,nan
1355,14,-192.32799999999997,9.72525405883789,200.4244384765625,nan
1405,15,-235.05000000000007,11.111005783081055,120.49354553222656,nan
1468,16,-923.6100000000001,10.887367248535156,240.37301635742188,nan
1551,17,22.64500000000009,11.344416618347168,65.11820220947266,nan
1601,18,-302.151,11.476709365844727,204.9906463623047,nan
1681,19,-156.5180000000001,11.819829940795898,29.753189086914062,nan
1761,20,-338.03499999999997,15.596443176269531,71.03630065917969,nan
1838,21,-330.327,8.84395980834961,116.05248260498047,nan
1902,22,-268.54300000000006,14.584142684936523,215.1013946533203,nan
1982,23,-122.93399999999995,14.064621925354004,58.569679260253906,nan
2060,24,-1053.301,13.50764274597168,88.64644622802734,nan
2150,25,-698.8889999999999,12.591344833374023,156.54727172851562,nan
2217,26,-184.54799999999994,11.98268985748291,330.3399658203125,nan
2302,27,105.886,13.042960166931152,256.4447021484375,nan
2375,28,-422.31700000000006,12.158224105834961,110.64160919189453,nan
2447,29,-552.232,13.1124906539917,52.23017120361328,nan
2552,30,-450.815,10.689566612243652,125.27452087402344,nan
2618,31,-123.80199999999995,10.806997299194336,57.755088806152344,nan
2685,32,-231.863,10.900948524475098,71.30364990234375,nan
2760,33,-23.417999999999907,9.770843505859375,66.60723876953125,nan
2837,34,-372.53400000000005,9.547992706298828,136.34872436523438,nan
2918,35,-660.986,8.394424438476562,41.44600296020508,nan
3025,36,150.96499999999978,20.621471405029297,60.39845275878906,nan
3079,37,-340.59400000000005,14.818936347961426,350.5091552734375,nan
3128,38,-403.17600000000004,17.036548614501953,40.32969284057617,nan
3217,39,-210.78999999999985,9.726469039916992,390.9302062988281,nan
3291,40,-675.5690000000001,9.0175142288208,151.92013549804688,nan
3351,41,-341.298,12.080720901489258,59.13719940185547,nan
3437,42,-459.7690000000001,13.169157028198242,55.6843147277832,nan
3508,43,-331.07599999999996,8.790053367614746,77.13277435302734,nan
3581,44,-62.50399999999992,12.959476470947266,108.50650787353516,nan
3679,45,8.044999999999831,12.85080337524414,52.44513702392578,nan
3727,46,-153.48300000000003,7.863755226135254,47.323463439941406,nan
3808,47,-780.0039999999999,18.449153900146484,42.14424514770508,nan
3883,48,-468.93499999999995,12.145756721496582,83.2132568359375,nan
3956,49,-447.1850000000001,12.225547790527344,38.26253890991211,nan
4018,50,-195.42999999999995,6.559262275695801,75.47531127929688,nan
4117,51,34.211999999999875,10.726181030273438,109.52836608886719,nan
4163,52,-174.60900000000004,14.119028091430664,53.40300369262695,nan
4216,53,-134.97800000000007,9.574584007263184,30.33316421508789,nan
4313,54,-66.31700000000006,15.082700729370117,45.0377082824707,nan
4365,55,-222.449,12.838918685913086,40.50534439086914,nan
4439,56,-331.13100000000003,10.345765113830566,48.813018798828125,nan
4511,57,-268.21699999999987,13.405050277709961,56.81907272338867,nan
4613,58,246.212,7.766245365142822,45.91651916503906,nan
4713,59,-60.83200000000022,13.509221076965332,36.51012420654297,nan
4780,60,-17.19699999999996,11.988470077514648,81.87124633789062,nan
4847,61,-276.735,11.927427291870117,133.11343383789062,nan
4905,62,-526.707,10.994662284851074,92.02584838867188,nan
4964,63,-646.797,16.48858070373535,123.56095123291016,nan
5029,64,-99.34700000000005,13.466355323791504,354.2398681640625,nan
5089,65,-410.04700000000014,8.359387397766113,43.239479064941406,nan
5174,66,38.8119999999999,10.66262435913086,114.98973083496094,nan
5247,67,-173.36900000000003,10.372215270996094,79.61105346679688,nan
5330,68,47.80199999999995,13.038186073303223,83.29074096679688,nan
5391,69,-78.19400000000005,10.59268856048584,50.86640548706055,nan
5462,70,-157.78,7.042151927947998,161.8577880859375,nan
5518,71,-317.422,12.275705337524414,42.18867874145508,nan
5597,72,-250.93500000000012,8.660849571228027,110.07329559326172,nan
5684,73,-43.0330000000001,18.91620635986328,72.68113708496094,nan
5753,74,-334.927,9.899347305297852,57.196468353271484,nan
5842,75,-199.42200000000008,13.694507598876953,18.39705467224121,nan
5881,76,-190.219,7.686628341674805,18.715421676635742,nan
5955,77,32.36399999999995,8.910985946655273,42.82011795043945,nan
6008,78,-539.4590000000001,5.430130958557129,42.9268798828125,nan
6058,79,-114.65400000000002,10.364727020263672,220.56182861328125,nan
6126,80,-161.11399999999998,15.890292167663574,92.56584167480469,nan
6193,81,-654.475,11.34294605255127,47.8837776184082,nan
6253,82,-310.102,16.314014434814453,70.1067123413086,nan
6304,83,-204.44800000000004,6.582132339477539,54.96500015258789,nan
6368,84,-29.210000000000065,5.35679817199707,60.47909927368164,nan
6450,85,19.100999999999942,22.329925537109375,54.9737548828125,nan
6522,86,-399.11300000000017,13.112491607666016,45.93000411987305,nan
6577,87,-174.86200000000005,9.8258056640625,44.03157043457031,nan
6634,88,-589.2559999999999,12.396675109863281,56.21388244628906,nan
6713,89,0.8070000000001158,9.339016914367676,51.59600830078125,nan
6807,90,-368.9740000000002,12.965633392333984,86.77377319335938,nan
6872,91,-352.9920000000001,14.827945709228516,75.6252670288086,nan
6923,92,-384.811,12.022072792053223,94.79338073730469,nan
7001,93,-436.269,13.9708833694458,30.606027603149414,nan
7063,94,-247.69900000000004,13.519822120666504,38.41215133666992,nan
7120,95,-154.66600000000003,5.247495651245117,84.5338363647461,nan
7203,96,-575.368,10.618448257446289,51.48932647705078,nan
7303,97,-25.75099999999999,10.093581199645996,69.1977310180664,nan
7358,98,-394.342,11.825791358947754,117.02302551269531,nan
7422,99,-522.375,9.437202453613281,30.001317977905273,nan
7483,100,-145.19999999999985,13.144902229309082,67.35665130615234,nan
7532,101,-33.15800000000007,10.078378677368164,65.31035614013672,nan
7651,102,230.82499999999996,8.318151473999023,64.94097137451172,nan
7722,103,-174.48499999999999,9.848599433898926,77.59823608398438,nan
7807,104,-283.81999999999994,9.632614135742188,88.78887939453125,nan
7895,105,39.509999999999906,12.442776679992676,28.007314682006836,nan
7985,106,-86.22200000000007,8.626321792602539,90.09629821777344,nan
8058,107,-349.347,10.32060432434082,57.472110748291016,nan
8141,108,-150.12199999999996,13.019918441772461,36.45305252075195,nan
8225,109,-157.4439999999999,10.43376636505127,116.6961898803711,nan
8285,110,-413.543,15.170985221862793,52.65446472167969,nan
8340,111,-248.1100000000001,14.343635559082031,40.607276916503906,nan
8418,112,-118.45000000000005,10.799278259277344,267.70904541015625,nan
8474,113,-753.8610000000001,10.316582679748535,19.451034545898438,nan
8535,114,-285.82200000000006,11.942872047424316,62.4094123840332,nan
8616,115,-257.952,6.976172924041748,39.538692474365234,nan
8661,116,-184.76499999999993,4.135817527770996,18.39580535888672,nan
8754,117,-75.31999999999995,9.964600563049316,42.76482391357422,nan
8822,118,-60.44600000000007,8.060405731201172,50.41069412231445,nan
8897,119,-362.99699999999996,7.529589653015137,25.610748291015625,nan
9011,120,183.24300000000022,8.352299690246582,181.5339813232422,nan
9088,121,-133.80700000000002,13.98349666595459,76.69364166259766,nan
9154,122,-95.63199999999998,9.607566833496094,87.14688873291016,nan
9242,123,-9.966999999999985,14.108739852905273,76.650390625,nan
9301,124,-379.267,7.033566474914551,25.462663650512695,nan
9360,125,-195.262,14.624231338500977,43.63854217529297,nan
9418,126,-220.853,10.126202583312988,48.79682540893555,nan
9475,127,-175.30399999999997,12.244484901428223,40.70492172241211,nan
9546,128,-588.8820000000002,10.105986595153809,109.3832015991211,nan
9624,129,-141.73200000000006,6.787376403808594,126.70496368408203,nan
9685,130,-610.5610000000001,10.314704895019531,48.50362014770508,nan
9758,131,-163.1239999999999,9.006623268127441,45.980384826660156,nan
