step,episode,return,loss,model_loss,eval_cost_per_order
9581,127,-824.0409999999999,11.163158416748047,72.73490142822266,nan
9642,128,-161.87899999999996,8.653995513916016,62.46615982055664,nan
9707,129,-137.24599999999992,10.185023307800293,19.018301010131836,nan
9770,130,69.52899999999993,8.929759979248047,150.87020874023438,nan
9837,131,-69.90300000000005,18.00522232055664,94.36688995361328,nan
9890,132,-93.97300000000006,12.568480491638184,116.90715026855469,nan
9933,133,-99.94300000000014,16.71958351135254,66.18321990966797,nan
10000,134,249.38099999999991,9.228906631469727,69.56269836425781,55.14133333333333
10012,134,-559.5000000000001,23.624187469482422,40.60147476196289,nan
10088,135,-170.7750000000002,18.140600204467773,27.777347564697266,nan
10135,136,-390.8420000000001,7.068573474884033,29.895906448364258,nan
10211,137,-266.13,15.094747543334961,60.25981903076172,nan
10286,138,86.28999999999994,9.617733001708984,43.75127029418945,nan
10359,139,-724.9449999999999,10.450772285461426,60.95192337036133,nan
10418,140,-451.42500000000024,15.236907005310059,50.56309509277344,nan
10484,141,-334.04699999999997,15.992104530334473,61.964351654052734,nan
10531,142,-530.293,12.072395324707031,88.49088287353516,nan
10583,143,-192.461,11.983378410339355,52.69093322753906,nan
10660,144,-35.632999999999996,10.781142234802246,52.5792350769043,nan
10734,145,-242.95600000000007,18.521106719970703,45.6116943359375,nan
10792,146,-201.40800000000002,4.490942001342773,627.52880859375,nan
10846,147,-379.72300000000007,7.232273578643799,37.59550857543945,nan
10920,148,-246.75900000000007,10.382447242736816,68.75775909423828,nan
10982,149,-86.37,9.619264602661133,38.948333740234375,nan
11042,150,-281.11,11.138317108154297,36.54306411743164,nan
11142,151,-236.69699999999995,9.211835861206055,27.5172119140625,nan
11208,152,-508.05499999999995,11.584228515625,66.73503875732422,nan
11300,153,-214.58700000000005,10.427351951599121,44.406795501708984,nan
11385,154,-3.973999999999961,16.110069274902344,25.390581130981445,nan
11451,155,-614.116,11.041677474975586,49.03485870361328,nan
11510,156,-365.65899999999993,5.379914283752441,33.02208709716797,nan
11576,157,-299.452,8.108515739440918,41.90434646606445,nan
11647,158,-320.60800000000006,18.641498565673828,24.600202560424805,nan
11687,159,-298.11600000000004,12.712775230407715,77.72216033935547,nan
11772,160,-115.11999999999998,11.111268043518066,59.26367950439453,nan
11812,161,-128.964,10.058310508728027,62.14743423461914,nan
11865,162,-199.77599999999995,12.587798118591309,30.412939071655273,nan
11944,163,-79.77100000000002,8.833395004272461,73.38912200927734,nan
12011,164,-241.49699999999999,15.346774101257324,28.676239013671875,nan
12097,165,-110.08800000000012,15.602893829345703,28.92464256286621,nan
12142,166,-134.28999999999996,16.95750617980957,18.16707992553711,nan
12181,167,-18.06499999999997,13.7609224319458,106.95292663574219,nan
12230,168,-250.3439999999999,18.13862419128418,32.164459228515625,nan
12300,169,-62.337999999999994,10.753802299499512,41.06837844848633,nan
12372,170,-73.63799999999992,9.612231254577637,67.88237762451172,nan
12477,171,263.96499999999975,14.164223670959473,41.054534912109375,nan
12533,172,-534.712,9.361150741577148,30.011301040649414,nan
12612,173,16.620000000000076,16.85664939880371,38.605712890625,nan
12687,174,18.15399999999994,14.280854225158691,64.21928405761719,nan
12772,175,-24.530000000000044,14.604226112365723,31.84930992126465,nan
12835,176,-247.90200000000002,12.03618335723877,45.661834716796875,nan
12896,177,-130.35899999999998,5.644370079040527,46.34239959716797,nan
12973,178,-124.44099999999999,6.10097074508667,20.062511444091797,nan
13031,179,-52.997999999999934,11.220434188842773,42.79431915283203,nan
13109,180,-282.4430000000001,12.912567138671875,62.423397064208984,nan
13181,181,-453.42099999999994,7.546956539154053,77.27520751953125,nan
13258,182,-259.8689999999999,12.834074020385742,83.79586791992188,nan
13313,183,-759.3689999999999,13.51156997680664,63.87065505981445,nan
13394,184,39.99499999999992,14.2105073928833,56.248355865478516,nan
13505,185,14.183999999999742,9.203527450561523,27.863561630249023,nan
13566,186,-373.057,7.077056884765625,29.461612701416016,nan
13659,187,-829.1140000000001,10.91147232055664,193.22601318359375,nan
13729,188,-556.559,11.222245216369629,22.910507202148438,nan
13816,189,-205.94300000000004,6.188541412353516,82.28826141357422,nan
13872,190,-173.16199999999998,12.636327743530273,56.21075439453125,nan
13937,191,-707.255,9.967331886291504,39.5238037109375,nan
14014,192,-701.5340000000001,13.13217544555664,61.118446350097656,nan
14093,193,217.67299999999992,9.252115249633789,64.26669311523438,nan
14161,194,-100.4760000000002,6.23890495300293,67.95418548583984,nan
14238,195,-104.17599999999999,16.18046760559082,54.32623291015625,nan
14312,196,-18.272000000000098,19.371543884277344,44.72576904296875,nan
14385,197,62.471,8.879793167114258,104.65563201904297,nan
14451,198,-127.95400000000004,11.070135116577148,16.096927642822266,nan
14523,199,-275.244,14.741673469543457,19.150604248046875,nan
14580,200,-81.54399999999998,14.660432815551758,40.0448112487793,nan
14679,201,-210.64999999999992,12.757203102111816,36.89432907104492,nan
14733,202,-130.385,14.673246383666992,34.92361831665039,nan
14796,203,-378.08600000000007,7.51432466506958,60.95245361328125,nan
14855,204,-322.565,15.752283096313477,18.381444931030273,nan
14929,205,-677.72,10.715478897094727,52.62104415893555,nan
15014,206,-94.70800000000008,12.084486961364746,60.33809280395508,nan
15078,207,-212.7620000000001,20.175201416015625,25.14370346069336,nan
15158,208,-90.53100000000003,13.97705078125,105.1318588256836,nan
15250,209,-14.700000000000024,7.090396881103516,55.67203903198242,nan
15343,210,-390.8649999999999,12.495019912719727,64.05237579345703,nan
15403,211,-233.46500000000003,15.649147033691406,141.32545471191406,nan
15455,212,-390.627,14.647538185119629,36.454856872558594,nan
15510,213,-555.5440000000001,15.325926780700684,42.862911224365234,nan
15575,214,-115.88000000000005,9.890636444091797,32.1906623840332,nan
15655,215,-229.1130000000001,6.347773551940918,30.82322120666504,nan
15728,216,67.82399999999984,12.715457916259766,43.91349792480469,nan
15784,217,-125.66899999999998,9.875794410705566,22.952220916748047,nan
15837,218,-315.523,8.314934730529785,21.273447036743164,nan
15890,219,-84.63900000000001,4.926224708557129,67.46043395996094,nan
15935,220,-235.15300000000002,9.249576568603516,66.39228820800781,nan
16007,221,-944.773,7.613348960876465,32.46799850463867,nan
16074,222,-225.698,12.610758781433105,74.05316162109375,nan
16133,223,-206.07000000000005,4.9856133460998535,254.25025939941406,nan
16195,224,-289.65899999999993,16.922767639160156,54.22663879394531,nan
16244,225,-220.01299999999995,10.155820846557617,104.50110626220703,nan
16318,226,-218.45199999999994,20.67752456665039,64.20755767822266,nan
16414,227,-186.34899999999982,8.2364501953125,78.01628875732422,nan
16471,228,-247.72899999999996,17.013126373291016,124.0387954711914,nan
16543,229,-132.46799999999993,18.100910186767578,42.84638595581055,nan
16622,230,-242.94699999999983,8.545470237731934,95.94095611572266,nan
16696,231,-173.043,6.818991661071777,45.75472640991211,nan
16759,232,-168.505,15.312198638916016,48.52015686035156,nan
16835,233,-164.26500000000007,13.570160865783691,41.06797409057617,nan
16918,234,-44.357000000000056,15.300156593322754,69.1903076171875,nan
16975,235,-84.92200000000011,16.07947540283203,28.847732543945312,nan
17085,236,164.96100000000024,18.8696231842041,306.5245056152344,nan
17182,237,293.79099999999994,13.339851379394531,43.63047790527344,nan
17270,238,-30.86399999999992,6.694206237792969,26.552669525146484,nan
17343,239,-39.559999999999896,12.486284255981445,41.955955505371094,nan
17408,240,-380.1590000000002,4.830173015594482,28.632104873657227,nan
17474,241,-330.6210000000001,10.339284896850586,21.7525634765625,nan
17538,242,-109.66500000000005,14.378280639648438,63.62343978881836,nan
17599,243,-165.7199999999999,5.263291358947754,37.41207504272461,nan
17671,244,-174.433,10.254640579223633,89.71022033691406,nan
17751,245,-393.458,10.15285587310791,30.573444366455078,nan
17815,246,-212.11000000000013,9.621861457824707,58.17550277709961,nan
17885,247,-316.49199999999985,19.875883102416992,56.84236145019531,nan
17954,248,-156.6470000000001,17.928133010864258,49.822113037109375,nan
18040,249,-287.716,19.594621658325195,37.877628326416016,nan
18104,250,-607.097,6.394216537475586,40.952171325683594,nan
18176,251,-25.87899999999999,13.683460235595703,52.96759033203125,nan
18271,252,-14.481000000000009,11.030616760253906,26.189884185791016,nan
18318,253,-389.32899999999995,7.394864082336426,58.93772506713867,nan
18361,254,-188.6810000000001,8.407358169555664,41.56214141845703,nan
18427,255,-559.277,14.175424575805664,50.02858352661133,nan
18489,256,-474.497,5.4119181632995605,67.44278717041016,nan
18554,257,-256.58899999999994,12.030844688415527,27.988279342651367,nan
18638,258,-19.042000000000066,8.447432518005371,68.23169708251953,nan
18724,259,-138.264,23.0843448638916,18.072362899780273,nan
18774,260,-70.91799999999998,21.910722732543945,75.5819091796875,nan
18835,261,-390.446,15.491809844970703,26.885793685913086,nan
18911,262,-787.8720000000001,7.713761806488037,55.22697067260742,nan
18982,263,13.495999999999952,18.061016082763672,114.74360656738281,nan
19047,264,-107.06300000000002,4.9045867919921875,43.63655471801758,nan
19103,265,-256.92199999999997,11.425861358642578,20.186460494995117,nan
19182,266,60.6070000000001,7.298648834228516,91.5124282836914,nan
19262,267,-87.83600000000008,15.896347999572754,62.51728820800781,nan
19342,268,-361.928,6.2572479248046875,87.04916381835938,nan
19409,269,-440.523,9.168706893920898,43.30430221557617,nan
19465,270,-31.11300000000007,8.473944664001465,83.64450073242188,nan
19570,271,136.60299999999995,14.991074562072754,127.27790069580078,nan
19639,272,-207.04700000000003,25.152732849121094,25.33055877685547,nan
19730,273,-352.23400000000004,19.976736068725586,31.9239501953125,nan
19805,274,37.60199999999993,15.200591087341309,44.70289611816406,nan
19889,275,-318.174,11.052077293395996,36.6840705871582,nan
19965,276,32.579999999999984,13.921713829040527,61.531795501708984,nan
20000,277,223.99400000000003,9.851057052612305,109.22782135009766,99.90885714285716
20029,277,-248.37400000000005,8.728633880615234,21.926908493041992,nan
20085,278,-94.39900000000003,11.059103012084961,22.00162696838379,nan
20129,279,-334.074,8.063055992126465,71.38253784179688,nan
20189,280,-152.17699999999996,10.762344360351562,60.21797561645508,nan
20286,281,-191.28700000000026,16.162588119506836,42.95791244506836,nan
20353,282,-11.499999999999858,7.704963684082031,33.42791748046875,nan
20445,283,-231.10199999999992,8.266924858093262,42.32207489013672,nan
20515,284,-415.96500000000003,9.410968780517578,41.242828369140625,nan
20578,285,-53.428000000000054,11.9263277053833,58.456298828125,nan
20631,286,-408.7739999999999,15.212498664855957,84.6826400756836,nan
20716,287,-191.43200000000002,12.397906303405762,60.61840057373047,nan
20786,288,-293.60199999999986,12.521097183227539,32.2907600402832,nan
20847,289,-563.127,18.23467254638672,51.85143280029297,nan
20916,290,-246.64699999999993,17.11594581604004,76.03204345703125,nan
20986,291,-1389.734,11.963102340698242,25.00001335144043,nan
21056,292,-303.417,10.828670501708984,73.18116760253906,nan
21120,293,-122.416,10.89464282989502,37.33277130126953,nan
21186,294,-47.89200000000006,13.084794044494629,61.682498931884766,nan
21241,295,-497.08099999999996,17.124603271484375,27.453643798828125,nan
21287,296,-191.03899999999993,11.861705780029297,29.67498207092285,nan
21366,297,-19.593000000000202,10.210298538208008,36.53673553466797,nan
21438,298,-117.8250000000001,11.602747917175293,45.562164306640625,nan
21503,299,-331.98199999999997,14.819130897521973,27.636314392089844,nan
21554,300,-339.388,18.07914161682129,32.267147064208984,nan
21638,301,-244.14199999999994,6.536773204803467,37.73530960083008,nan
21714,302,-334.438,7.340491771697998,66.03262329101562,nan
21792,303,-289.8569999999999,15.095090866088867,54.891178131103516,nan
21876,304,-204.90199999999996,4.045943737030029,86.56134033203125,nan
21953,305,86.98599999999988,15.260066986083984,48.47166061401367,nan
22020,306,-162.56199999999998,10.640655517578125,19.63765525817871,nan
22072,307,-334.86400000000003,10.152362823486328,69.6036376953125,nan
22125,308,-391.25800000000004,6.150237083435059,147.50106811523438,nan
22198,309,-206.76300000000003,11.554588317871094,22.597457885742188,nan
22250,310,-18.17500000000001,7.629403114318848,25.775955200195312,nan
22339,311,-272.3900000000001,10.325705528259277,51.58589172363281,nan
22389,312,-391.457,13.5388822555542,44.624446868896484,nan
22452,313,-621.918,12.320706367492676,599.1079711914062,nan
22525,314,-254.728,9.709543228149414,119.47122192382812,nan
22584,315,-405.3980000000001,24.753232955932617,37.9704704284668,nan
22655,316,-165.531,5.30725622177124,78.11058807373047,nan
22727,317,-792.5709999999999,15.979722023010254,42.941558837890625,nan
22788,318,-165.98700000000002,8.540910720825195,157.365234375,nan
22835,319,-174.12700000000004,9.982054710388184,45.46506118774414,nan
22869,320,-138.0740000000001,7.455443382263184,29.425928115844727,nan
22943,321,-137.21799999999993,25.963050842285156,29.76914405822754,nan
23014,322,-448.081,13.332582473754883,51.727291107177734,nan
23066,323,-265.33399999999995,13.450729370117188,125.92145538330078,nan
23129,324,-110.88700000000003,17.309139251708984,53.093509674072266,nan
23177,325,-222.28199999999998,12.849272727966309,71.74900817871094,nan
23271,326,-51.42100000000005,8.176567077636719,72.46306610107422,nan
23339,327,-281.3600000000002,17.258623123168945,59.24229049682617,nan
23424,328,144.21000000000004,14.582033157348633,44.74378967285156,nan
23485,329,-753.058,9.440910339355469,50.031982421875,nan
23578,330,-786.1920000000001,8.26160717010498,85.67198944091797,nan
23640,331,-373.52300000000014,14.277345657348633,30.995107650756836,nan
23713,332,32.224999999999966,14.800959587097168,51.62047576904297,nan
23797,333,-141.16299999999993,15.0145263671875,35.78744125366211,nan
23858,334,-137.36099999999988,7.311639785766602,55.555419921875,nan
23921,335,-169.93100000000007,17.98699378967285,39.79215621948242,nan
23979,336,-206.02200000000002,15.79521369934082,99.47254180908203,nan
24036,337,-64.68300000000009,12.560033798217773,37.27566146850586,nan
24076,338,-113.27700000000006,11.308526992797852,52.177490234375,nan
24128,339,-218.71499999999997,21.529624938964844,71.36453247070312,nan
24189,340,-26.35900000000015,15.516033172607422,98.20268249511719,nan
24254,341,-182.58600000000007,6.9341583251953125,58.44501495361328,nan
24319,342,-320.6800000000002,5.756262302398682,47.07148742675781,nan
24363,343,-228.69799999999998,10.597723960876465,26.816011428833008,nan
24419,344,-214.88300000000015,20.174449920654297,52.070804595947266,nan
24477,345,-325.161,8.37651252746582,50.29773712158203,nan
24541,346,-1230.9560000000001,21.846675872802734,43.20036315917969,nan
24620,347,-175.45100000000008,17.574993133544922,24.261140823364258,nan
24688,348,53.698000000000064,12.193754196166992,47.89199447631836,nan
24759,349,-40.56900000000001,11.807199478149414,66.9395523071289,nan
24833,350,-350.72200000000004,7.423671245574951,34.721431732177734,nan
24906,351,-174.29399999999998,13.344505310058594,182.37344360351562,nan
24960,352,-241.87400000000005,13.569108963012695,71.04664611816406,nan
25048,353,-385.3640000000001,13.416994094848633,25.985862731933594,nan
25101,354,-139.77999999999997,25.12924575805664,147.049560546875,nan
25203,355,-486.11600000000016,7.178089141845703,19.236228942871094,nan
25263,356,-127.54199999999989,14.244518280029297,19.566768646240234,nan
25332,357,-360.07999999999987,15.656839370727539,30.815860748291016,nan
25396,358,-226.786,13.168903350830078,73.57060241699219,nan
25470,359,-803.8290000000001,13.075984954833984,46.785526275634766,nan
25526,360,-342.94300000000004,20.69877815246582,70.17903137207031,nan
25584,361,-182.42400000000004,17.68793487548828,98.7276611328125,nan
25649,362,-250.188,14.074945449829102,34.90072250366211,nan
25735,363,94.95599999999995,9.076915740966797,95.40320587158203,nan
25793,364,-234.65000000000003,14.210247039794922,61.088436126708984,nan
25865,365,-141.14999999999998,12.416322708129883,53.358177185058594,nan
25947,366,53.126999999999896,13.201833724975586,39.03815460205078,nan
26003,367,-9.646000000000022,18.04481315612793,27.968873977661133,nan
26065,368,-95.03200000000007,21.548852920532227,83.23111724853516,nan
26138,369,47.77899999999991,13.698593139648438,104.89784240722656,nan
26249,370,96.48799999999979,8.792680740356445,34.15708541870117,nan
26304,371,-205.394,9.219456672668457,93.13064575195312,nan
26378,372,-277.13699999999994,15.835711479187012,85.53777313232422,nan
26445,373,-188.5889999999999,10.726104736328125,33.49367904663086,nan
26518,374,-861.1000000000001,8.112460136413574,57.843223571777344,nan
26588,375,21.44300000000007,15.883450508117676,104.1214370727539,nan
26639,376,-542.7470000000001,13.47570514678955,88.26383972167969,nan
26744,377,-661.1560000000001,4.605691909790039,208.8426971435547,nan
26791,378,-274.249,7.772080421447754,90.79557037353516,nan
26886,379,40.47300000000002,10.332270622253418,63.50597381591797,nan
26941,380,-602.445,11.212599754333496,89.0488510131836,nan
26990,381,-228.96200000000005,17.615516662597656,80.60367584228516,nan
27046,382,-97.04900000000002,19.113115310668945,43.81318283081055,nan
27112,383,-910.1459999999998,13.631258010864258,27.113981246948242,nan
27181,384,-33.14200000000003,13.963478088378906,31.536190032958984,nan
27222,385,-53.74200000000005,10.271834373474121,60.334590911865234,nan
27286,386,-482.0250000000001,8.373438835144043,47.62590408325195,nan
27346,387,-99.20300000000002,14.134870529174805,68.69381713867188,nan
27408,388,-177.15699999999993,9.174552917480469,42.359596252441406,nan
27455,389,-93.37600000000012,17.7120418548584,29.31797218322754,nan
27539,390,-373.7420000000001,8.402775764465332,78.22222137451172,nan
27591,391,-431.24,8.247855186462402,124.77143096923828,nan
27654,392,-92.33300000000003,10.903410911560059,191.05274963378906,nan
27698,393,-156.631,11.45692253112793,29.332597732543945,nan
27762,394,11.816999999999886,12.868416786193848,68.6878433227539,nan
27855,395,-0.6599999999999682,17.231632232666016,29.952377319335938,nan
27929,396,-220.86400000000012,7.981812953948975,47.97481155395508,nan
28002,397,-12.008000000000095,13.874065399169922,41.999794006347656,nan
28045,398,-318.834,12.86528205871582,73.00910949707031,nan
28102,399,-345.909,14.439797401428223,26.581390380859375,nan
28152,400,-190.67300000000006,8.244099617004395,93.5799331665039,nan
28225,401,-213.4680000000001,14.948901176452637,108.35905456542969,nan
28299,402,-262.8299999999999,10.343486785888672,49.6737174987793,nan
28366,403,-370.78200000000004,9.591754913330078,55.12296676635742,nan
28428,404,-4.871000000000123,8.975606918334961,68.75152587890625,nan
28484,405,-435.8460000000002,5.064536094665527,32.34236145019531,nan
28563,406,-557.977,11.440336227416992,75.61459350585938,nan
28618,407,-93.61700000000006,6.834313869476318,15.901225090026855,nan
28683,408,-137.489,9.707172393798828,24.32599449157715,nan
28737,409,-293.737,7.963747978210449,31.401716232299805,nan
28813,410,-311.28099999999995,18.385452270507812,43.217254638671875,nan
28880,411,-640.421,13.931352615356445,28.60579490661621,nan
28938,412,-398.01400000000007,14.851240158081055,55.497352600097656,nan
28987,413,-279.774,14.0754976272583,107.24069213867188,nan
29084,414,-833.981,13.744732856750488,36.15778350830078,nan
29154,415,137.93199999999985,10.876648902893066,25.28628158569336,nan
29233,416,-627.921,10.932698249816895,52.806148529052734,nan
29291,417,-4.578999999999972,9.606195449829102,57.967803955078125,nan
29346,418,4.212000000000089,15.5318603515625,55.740516662597656,nan
29405,419,-91.37600000000012,10.635931015014648,35.59803771972656,nan
29465,420,69.24999999999996,14.290740966796875,86.81722259521484,nan
29530,421,-48.31600000000003,12.66970443725586,29.614389419555664,nan
29623,422,164.94899999999993,16.362340927124023,45.18325424194336,nan
29692,423,-394.33699999999993,12.28276252746582,90.05428314208984,nan
29756,424,-365.7570000000001,15.079778671264648,46.66759490966797,nan
29833,425,-199.1020000000001,17.613750457763672,29.32816505432129,nan
29882,426,-571.3750000000001,19.6302433013916,55.434383392333984,nan
29939,427,-419.2149999999999,14.135196685791016,35.264713287353516,nan
30000,428,255.01399999999995,17.44656753540039,329.0506896972656,92.42004545454546
30020,428,-529.1130000000002,13.980196952819824,71.54646301269531,nan
30102,429,36.40099999999985,8.118162155151367,63.0936393737793,nan
30152,430,-411.51700000000005,21.603097915649414,75.50359344482422,nan
