step,episode,return,policy_loss,value_loss,entropy,eval_cost_per_order
11690,176,-333.6160000000001,-440.658203125,217.68377685546875,2.0208044052124023,nan
11768,177,-236.32699999999994,-449.6461486816406,260.1474609375,1.8584257364273071,nan
11840,178,-349.6369999999999,-484.321044921875,232.62042236328125,2.0395100116729736,nan
11916,179,-601.0720000000001,-838.5989990234375,411.5011291503906,1.9672813415527344,nan
11976,180,-231.03700000000003,-484.0787658691406,256.2639465332031,1.6200278997421265,nan
12037,181,-305.764,-142.56407165527344,222.22935485839844,1.636009693145752,nan
12101,182,-251.14100000000002,-718.3416748046875,260.21783447265625,2.2220351696014404,nan
12172,183,-1488.337,-1020.6691284179688,405.33917236328125,1.9387214183807373,nan
12245,184,-332.99100000000004,-371.8382263183594,352.6824035644531,1.4511001110076904,nan
12320,185,-351.54499999999996,-604.5958862304688,303.0018310546875,2.2788774967193604,nan
12372,186,-465.62100000000004,-564.7797241210938,383.712890625,1.4975441694259644,nan
12448,187,-423.3449999999999,-605.2454223632812,330.0340881347656,1.8823333978652954,nan
12505,188,-320.04600000000005,-601.89208984375,323.90087890625,1.7815592288970947,nan
12569,189,-274.96200000000005,-427.937255859375,182.55191040039062,2.054344654083252,nan
12629,190,-79.679,-239.1840057373047,186.42739868164062,1.0921589136123657,nan
12703,191,-805.0600000000001,-559.5028686523438,376.88775634765625,1.6471918821334839,nan
12758,192,-1315.953,-1336.818603515625,709.5846557617188,1.8051804304122925,nan
12829,193,-505.41900000000004,-486.8840637207031,407.8514709472656,1.5882235765457153,nan
12892,194,-1281.908,-419.6681213378906,299.02325439453125,1.7502952814102173,nan
12976,195,-634.1670000000001,-208.5885772705078,147.83848571777344,1.8450192213058472,nan
13048,196,-943.774,-542.7372436523438,328.9163818359375,1.4854520559310913,nan
13115,197,-260.6420000000001,-548.3124389648438,353.74810791015625,1.7517013549804688,nan
13172,198,-409.302,-385.966064453125,380.48602294921875,1.2848899364471436,nan
13249,199,-1162.68,-1083.5814208984375,451.39031982421875,1.7609474658966064,nan
13301,200,-370.58099999999996,-568.6864624023438,344.4254150390625,1.504818320274353,nan
13361,201,-453.59399999999994,-372.9803161621094,344.29888916015625,1.186708927154541,nan
13410,202,-515.53,-589.9713745117188,419.5639953613281,1.8727294206619263,nan
13481,203,-1034.7620000000002,-835.850830078125,393.85986328125,1.6197295188903809,nan
13543,204,-1142.5439999999999,-224.68212890625,244.78369140625,1.6308200359344482,nan
13600,205,-332.54100000000005,-303.9605712890625,385.2813720703125,1.2170114517211914,nan
13657,206,-770.3589999999999,-539.9459838867188,559.4291381835938,1.3011950254440308,nan
13738,207,-772.138,-574.0787353515625,84.81185150146484,1.8097422122955322,nan
13800,208,-245.03399999999996,-376.9190979003906,149.94375610351562,1.797491431236267,nan
13868,209,-887.2189999999999,-828.044921875,372.4106750488281,1.670568823814392,nan
13944,210,-656.9029999999999,-395.21112060546875,277.9810791015625,1.0432429313659668,nan
13999,211,-1196.4899999999998,-501.9518127441406,415.5698547363281,1.2543433904647827,nan
14048,212,-276.229,-256.5283203125,357.7868347167969,0.8812844753265381,nan
14110,213,-1327.2569999999998,-54.46664810180664,76.98777770996094,1.09455406665802,nan
14170,214,-235.57699999999994,-233.5911407470703,261.3584899902344,0.9982354044914246,nan
14230,215,-725.5420000000001,-432.92205810546875,437.7734375,1.1560728549957275,nan
14302,216,-1088.58,-399.2325134277344,347.487548828125,1.3026200532913208,nan
14360,217,-616.8229999999999,-754.556640625,462.9489440917969,1.0544651746749878,nan
14417,218,-369.3319999999999,-490.0055847167969,381.10211181640625,1.0774571895599365,nan
14487,219,-1117.575,-389.241943359375,332.8700866699219,1.205444097518921,nan
14547,220,-527.2250000000001,-321.4285888671875,417.52813720703125,0.9576913118362427,nan
14600,221,-279.78,-215.89987182617188,275.4069519042969,1.0932260751724243,nan
14667,222,-950.822,-520.3966064453125,472.8154296875,1.1980003118515015,nan
14720,223,-800.6189999999999,-545.0673217773438,517.5039672851562,1.1006489992141724,nan
14795,224,-997.7069999999999,-349.8324279785156,316.6979064941406,0.9061330556869507,nan
14861,225,-1221.4209999999996,-90.43488311767578,176.16998291015625,0.7465351223945618,nan
14928,226,-965.6549999999999,-255.1212921142578,231.72763061523438,1.065760612487793,nan
14989,227,-455.078,-108.56196594238281,112.95370483398438,1.2371572256088257,nan
15050,228,-1456.602,-186.48989868164062,54.10844039916992,0.23975077271461487,nan
15121,229,-441.33600000000007,-397.0844421386719,385.09735107421875,0.7865551114082336,nan
15189,230,-936.1830000000001,-341.5207214355469,474.0940246582031,0.6481591463088989,nan
15244,231,-154.49899999999985,-125.94979095458984,309.8036193847656,0.6676095128059387,nan
15288,232,-348.993,-37.04730224609375,284.7926940917969,0.40580904483795166,nan
15347,233,-289.4319999999999,-149.4503936767578,333.0195617675781,0.4811095595359802,nan
15421,234,-500.764,-362.3130187988281,390.85009765625,0.7334279417991638,nan
15484,235,-610.1730000000001,-95.4046630859375,182.70079040527344,1.1134923696517944,nan
15565,236,-788.4570000000001,-212.1372528076172,134.5908203125,0.5637387037277222,nan
15629,237,-197.41200000000006,-91.51956176757812,245.08346557617188,0.5758023262023926,nan
15689,238,-417.69100000000003,-174.3274688720703,387.0504455566406,0.606059193611145,nan
15753,239,-497.829,-92.90646362304688,359.1112976074219,0.6401948928833008,nan
15812,240,-590.666,-388.3951110839844,454.79974365234375,0.6644530892372131,nan
15876,241,-1171.599,-111.67418670654297,198.59959411621094,0.687906801700592,nan
15933,242,-145.324,-81.49699401855469,289.79925537109375,0.4354422092437744,nan
15983,243,-250.8530000000001,-412.62567138671875,346.7954406738281,0.5666331052780151,nan
16040,244,-371.13599999999997,-151.6062469482422,392.6239318847656,0.6524531841278076,nan
16096,245,-941.037,-343.07568359375,640.6154174804688,0.5998433232307434,nan
16154,246,-265.65299999999996,-55.571075439453125,331.4055480957031,0.3606553077697754,nan
16213,247,-514.8819999999998,-77.4588394165039,455.600341796875,0.3685443103313446,nan
16262,248,-244.18,-223.6630401611328,268.5520324707031,1.0124702453613281,nan
16320,249,-229.71499999999997,-176.36761474609375,326.9630126953125,0.5173022747039795,nan
16374,250,-821.4670000000001,-492.75421142578125,602.3651733398438,0.7432051301002502,nan
16442,251,-926.9530000000001,-178.41732788085938,405.3968505859375,0.6962273120880127,nan
16521,252,-1161.56,-581.1250610351562,545.24072265625,0.8444910645484924,nan
16584,253,-1606.4989999999998,-248.541015625,217.7870330810547,0.8517189025878906,nan
16648,254,-1318.2289999999998,-351.8964538574219,369.5995788574219,0.9565517902374268,nan
16699,255,-514.5319999999999,-285.4717102050781,435.7022705078125,0.7818941473960876,nan
16768,256,-1321.7329999999997,-259.2054443359375,355.63226318359375,0.8625833988189697,nan
16834,257,-1058.924,-51.0400505065918,131.6726531982422,0.1673099845647812,nan
16917,258,-1011.8329999999997,-184.2699737548828,278.2821044921875,0.6066709160804749,nan
16996,259,-1113.402,-247.57530212402344,385.8594665527344,0.5323184132575989,nan
17069,260,-1161.9839999999997,-154.9676055908203,412.5181884765625,0.5864706635475159,nan
17146,261,-1118.9069999999997,-133.64419555664062,316.19232177734375,0.4908832609653473,nan
17196,262,-625.7710000000001,-250.95016479492188,510.5790100097656,0.49193090200424194,nan
17274,263,-1087.5549999999996,-158.31253051757812,312.9242248535156,0.4134599268436432,nan
17336,264,-640.852,-488.4793701171875,351.5421142578125,0.7808519601821899,nan
17403,265,-1216.631,-310.2439270019531,295.3215637207031,0.44265905022621155,nan
17477,266,-1126.6439999999998,-93.4166030883789,284.6744079589844,0.4377076327800751,nan
17561,267,-1152.9519999999995,-113.30999755859375,201.551025390625,0.6336984038352966,nan
17654,268,-784.5770000000001,-37.38002014160156,236.4618377685547,0.16064885258674622,nan
17729,269,-1336.1889999999996,-164.02755737304688,358.6357727050781,0.3323732614517212,nan
17804,270,-1426.079,-332.00677490234375,492.38165283203125,0.4650819003582001,nan
17901,271,-772.2479999999999,-184.1378173828125,331.6550598144531,0.3215741217136383,nan
17974,272,-1056.8609999999999,-68.71971893310547,250.05709838867188,0.02470691315829754,nan
18055,273,-1012.345,-49.00550842285156,237.6075897216797,0.5519574880599976,nan
18127,274,-1096.8509999999999,-65.65933990478516,261.9852600097656,0.3707817494869232,nan
18196,275,-1250.371,-463.69830322265625,536.660888671875,0.5617055296897888,nan
18274,276,-1117.8110000000001,-248.51632690429688,479.1556396484375,0.460576593875885,nan
18343,277,-1019.0289999999997,-59.04539489746094,222.6407470703125,0.13850466907024384,nan
18413,278,-1312.0619999999997,-289.29510498046875,411.756591796875,0.43783339858055115,nan
18486,279,-1266.6019999999996,-316.02044677734375,486.18048095703125,0.3957502245903015,nan
18560,280,-1320.9159999999995,-5.041236877441406,186.77928161621094,0.06369313597679138,nan
18635,281,-1207.1350000000002,-155.381103515625,551.004150390625,0.4673965275287628,nan
18700,282,-760.6579999999999,-528.33447265625,367.1434020996094,0.43845120072364807,nan
18787,283,-993.228,-319.72711181640625,417.0399475097656,0.5297788977622986,nan
18855,284,-1290.5989999999997,-64.2170639038086,249.46267700195312,0.1927177459001541,nan
18935,285,-1199.9439999999997,-180.83494567871094,591.0855712890625,0.5137453079223633,nan
19003,286,-1336.628,-139.15414428710938,335.7618103027344,0.4675206243991852,nan
19072,287,-1414.0779999999997,-61.85615921020508,266.7220458984375,0.28366953134536743,nan
19155,288,-1171.6799999999998,-0.6018400192260742,168.11517333984375,0.019865449517965317,nan
19205,289,-356.388,-38.19252014160156,468.4476013183594,0.21359829604625702,nan
19284,290,-1048.098,-155.9443817138672,492.9635009765625,0.21329516172409058,nan
19359,291,-1506.7199999999998,-185.1470489501953,466.6556091308594,0.4592980444431305,nan
19429,292,-1308.4309999999998,-122.01976013183594,361.19012451171875,0.43249768018722534,nan
19483,293,-424.66599999999994,-42.776458740234375,571.29248046875,0.2416238635778427,nan
19561,294,-1056.518,-361.8721008300781,618.050537109375,0.45340219140052795,nan
19630,295,-1306.719,-103.25704193115234,373.1766357421875,0.6202667951583862,nan
19677,296,-514.3420000000001,-25.025747299194336,468.99176025390625,0.22599472105503082,nan
19748,297,-1246.5010000000002,-362.201171875,545.6577758789062,0.5277585387229919,nan
19827,298,-1077.6,-212.2252960205078,480.8400573730469,0.4807880222797394,nan
19894,299,-989.84,-42.39973068237305,239.2928466796875,0.19981254637241364,nan
19952,300,-1536.7920000000001,-428.2272033691406,697.325439453125,0.7624390125274658,nan
20000,301,167.96499999999992,2.8827168941497803,24.692562103271484,0.01949593611061573,46.46760869565217
20021,301,-1232.465,-604.5322875976562,537.6968383789062,0.924168586730957,nan
20100,302,-1198.388,-129.41836547851562,270.0162048339844,0.3009900748729706,nan
20158,303,-506.3480000000001,-131.20828247070312,440.75909423828125,0.4010370969772339,nan
20220,304,-289.37199999999996,-33.182090759277344,278.2759094238281,0.47530364990234375,nan
20290,305,-1041.6789999999999,-71.0008316040039,254.5998992919922,0.31635037064552307,nan
20355,306,-665.3809999999999,-328.0228576660156,395.9139404296875,0.7247285842895508,nan
20422,307,-1318.3239999999996,-38.53665542602539,223.3961181640625,0.5035133957862854,nan
20487,308,-1646.8089999999997,-9.408963203430176,179.88833618164062,0.19857560098171234,nan
20561,309,-1253.7759999999996,-44.975059509277344,217.73294067382812,0.20689891278743744,nan
20628,310,-951.188,-236.4024200439453,337.6813659667969,0.5332025289535522,nan
20697,311,-1107.8909999999998,-66.79949188232422,314.62298583984375,0.4881073534488678,nan
20760,312,-1651.7789999999993,-208.8698272705078,285.6614074707031,1.03816556930542,nan
20834,313,-852.63,-223.71005249023438,478.3887023925781,0.47753816843032837,nan
20891,314,-512.388,-109.03157043457031,575.5853271484375,0.3287639617919922,nan
20969,315,-1399.7179999999996,-173.4512481689453,362.986083984375,0.6551894545555115,nan
21036,316,-685.17,-587.2255859375,485.25787353515625,0.8979711532592773,nan
21110,317,-1597.2779999999998,-729.21875,546.2615966796875,1.330582618713379,nan
21173,318,-1187.823,-375.2742004394531,177.56231689453125,1.3418899774551392,nan
21250,319,-1336.1029999999994,-54.76641845703125,314.606689453125,0.3629412353038788,nan
21324,320,-1452.107,-753.4263305664062,533.09716796875,1.2472184896469116,nan
21403,321,-934.2249999999999,-375.2569885253906,374.97418212890625,0.3365071415901184,nan
21460,322,-587.98,-281.94342041015625,484.884765625,0.5062763094902039,nan
21512,323,-490.9069999999999,-86.60767364501953,463.6144104003906,0.40597033500671387,nan
21585,324,-1462.724,-486.8431396484375,631.0010375976562,1.0024592876434326,nan
21649,325,-1254.0189999999996,-67.15528869628906,209.88328552246094,0.4668773412704468,nan
21734,326,-716.062,-136.7038116455078,287.2913513183594,0.7451899647712708,nan
21803,327,-1213.183,-639.16845703125,518.4564208984375,1.2289977073669434,nan
21889,328,-965.191,-43.78194046020508,185.032958984375,0.5827057957649231,nan
21943,329,-585.8739999999999,-212.6035614013672,533.1932983398438,0.4879187047481537,nan
22017,330,-1146.518,-410.09722900390625,307.7489929199219,0.7550959587097168,nan
22081,331,-680.189,-394.24298095703125,293.4705810546875,0.8748101592063904,nan
22154,332,-1203.15,-743.4730224609375,636.1959228515625,0.9885919094085693,nan
22220,333,-590.9680000000001,-133.53163146972656,326.8003234863281,0.7821438908576965,nan
