step,episode,return,loss,epsilon,eval_cost_per_order
55,0,-250.74999999999994,nan,0.9994775,nan
134,1,-579.5009999999999,17.817119598388672,0.998727,nan
203,2,-358.56800000000004,18.018665313720703,0.9980715,nan
272,3,-498.90899999999993,7.709050178527832,0.997416,nan
323,4,-337.94200000000006,17.35675621032715,0.9969315,nan
412,5,-245.24100000000018,18.87999153137207,0.996086,nan
473,6,58.24199999999998,13.562480926513672,0.9955065,nan
566,7,41.39299999999986,16.82551383972168,0.994623,nan
670,8,-36.805000000000064,11.992494583129883,0.993635,nan
748,9,-27.036000000000115,11.082858085632324,0.992894,nan
816,10,-128.86799999999994,19.45275115966797,0.992248,nan
906,11,-340.7650000000001,7.678173542022705,0.991393,nan
1004,12,67.91599999999988,12.184463500976562,0.990462,nan
1059,13,-376.69200000000006,14.136731147766113,0.9899395,nan
1138,14,-463.45599999999996,16.867523193359375,0.989189,nan
1196,15,-290.61000000000007,14.517942428588867,0.988638,nan
1254,16,-93.95700000000006,8.215208053588867,0.988087,nan
1327,17,-369.8000000000001,10.245048522949219,0.9873935,nan
1388,18,-337.30899999999997,14.00379467010498,0.986814,nan
1438,19,-436.368,19.62474822998047,0.986339,nan
1517,20,153.87199999999996,15.619751930236816,0.9855885,nan
1596,21,63.614999999999796,15.051373481750488,0.984838,nan
1659,22,-526.9979999999999,10.431913375854492,0.9842395,nan
1721,23,-145.81799999999998,13.967495918273926,0.9836505,nan
1807,24,-525.44,12.001456260681152,0.9828335,nan
1886,25,-300.04600000000005,12.262245178222656,0.982083,nan
1961,26,-376.72900000000004,12.555032730102539,0.9813705,nan
2034,27,-111.10099999999991,13.562215805053711,0.980677,nan
2090,28,-325.76300000000003,11.03298568725586,0.980145,nan
2162,29,-58.37300000000014,12.220703125,0.979461,nan
2270,30,-452.006,11.63182544708252,0.9784349999999999,nan
2342,31,-50.56600000000006,15.485042572021484,0.977751,nan
2447,32,-461.6149999999999,9.851890563964844,0.9767535,nan
2513,33,-234.10899999999992,9.313998222351074,0.9761265,nan
2561,34,-234.76799999999994,8.158883094787598,0.9756705,nan
2621,35,-475.50300000000004,11.210102081298828,0.9751005,nan
2709,36,89.51399999999987,7.924006462097168,0.9742645,nan
2784,37,-361.09799999999996,12.177562713623047,0.973552,nan
2837,38,-78.97400000000002,10.879864692687988,0.9730485,nan
2923,39,-348.858,6.31805419921875,0.9722315,nan
2973,40,-289.30999999999995,8.729438781738281,0.9717565,nan
3036,41,-442.8059999999999,10.18082046508789,0.971158,nan
3116,42,-407.7070000000001,14.709503173828125,0.970398,nan
3212,43,-96.12799999999989,15.325963020324707,0.969486,nan
3278,44,-274.1599999999999,12.176485061645508,0.968859,nan
