step,episode,return,policy_loss,value_loss,entropy,eval_cost_per_order
85,0,-297.68799999999993,-0.11113734543323517,271.7010192871094,1.8803054094314575,nan
166,1,-38.0719999999999,-0.22563621401786804,136.22129821777344,2.021289110183716,nan
239,2,-150.04599999999996,-0.11944881826639175,194.50750732421875,1.9910811185836792,nan
310,3,-345.9300000000003,-0.03381038457155228,313.6418762207031,2.0132646560668945,nan
379,4,-278.154,-0.04658271372318268,255.9593505859375,2.062239408493042,nan
458,5,-677.2650000000001,-0.21759991347789764,556.2423095703125,2.208421468734741,nan
536,6,-371.24299999999994,-0.09390988200902939,336.9768981933594,1.9957950115203857,nan
632,7,-5.274000000000115,-0.18485863506793976,209.4023895263672,1.8060225248336792,nan
693,8,-86.89399999999996,0.13036349415779114,159.5531005859375,1.7919987440109253,nan
793,9,-106.49300000000005,0.07080325484275818,205.22634887695312,1.9647656679153442,nan
852,10,-150.34900000000002,0.1267613172531128,193.55203247070312,1.9328662157058716,nan
933,11,-311.3030000000001,-0.2051043063402176,288.5379333496094,2.3563754558563232,nan
1005,12,-71.19399999999993,-0.07557707279920578,170.90460205078125,2.0387420654296875,nan
1079,13,-449.68599999999986,0.04312940314412117,382.0332946777344,2.1741220951080322,nan
1149,14,-177.4879999999999,-0.059484414756298065,211.25469970703125,1.955330729484558,nan
1210,15,-265.491,-0.19139918684959412,278.100341796875,2.128129243850708,nan
1272,16,-133.169,-0.12597285211086273,202.7355194091797,2.0640342235565186,nan
1379,17,-357.16,-0.13551504909992218,342.4032287597656,2.24436092376709,nan
1435,18,-571.574,0.06887340545654297,468.4443054199219,2.337498426437378,nan
1537,19,-121.79000000000002,-0.1329249143600464,208.31788635253906,2.1051971912384033,nan
1610,20,-236.30599999999998,-0.30507075786590576,238.36355590820312,2.1610450744628906,nan
1672,21,-561.5279999999999,0.08350153267383575,501.1051330566406,2.0972959995269775,nan
1764,22,-538.8,-0.08486650139093399,453.8213195800781,2.129840850830078,nan
1869,23,19.783000000000044,-0.09473582357168198,168.89987182617188,1.8427170515060425,nan
1951,24,-1281.0529999999997,-0.1297922432422638,853.94873046875,2.507158041000366,nan
2034,25,-358.0409999999999,-0.1953873634338379,341.6217041015625,2.2099273204803467,nan
2115,26,-383.925,-0.08158982545137405,327.2627868652344,2.139359951019287,nan
2211,27,-119.95399999999977,-0.2866092324256897,230.72064208984375,1.9804620742797852,nan
2265,28,-160.983,-0.2042543590068817,210.57110595703125,2.013406991958618,nan
2332,29,-220.10200000000003,-0.1519525796175003,242.9158172607422,2.2225332260131836,nan
2446,30,137.24299999999985,-0.14383144676685333,140.04141235351562,1.8385735750198364,nan
2527,31,-42.91399999999999,-0.16147851943969727,177.29779052734375,2.0747122764587402,nan
2583,32,-600.8770000000001,-0.02907365746796131,538.6190185546875,2.211869478225708,nan
2652,33,-188.02500000000006,-0.26870518922805786,216.2447509765625,2.034599542617798,nan
2754,34,-202.52700000000002,-0.3071092665195465,237.03875732421875,1.9531195163726807,nan
2812,35,-55.28100000000009,-0.21114207804203033,166.1345977783203,2.0852816104888916,nan
2901,36,109.61699999999982,-0.25848162174224854,169.19178771972656,1.9949376583099365,nan
2953,37,-344.09599999999995,-0.1252296417951584,321.41607666015625,2.2423529624938965,nan
3013,38,-275.456,-0.09114071726799011,284.5048828125,2.5971946716308594,nan
3116,39,-406.4230000000001,-0.11028014868497849,363.0406494140625,1.8285895586013794,nan
3176,40,5.623999999999967,0.008313659578561783,130.83038330078125,1.8618309497833252,nan
3247,41,-250.3290000000001,-0.18738378584384918,236.64791870117188,2.299894094467163,nan
3306,42,-386.639,-0.30461376905441284,350.1794738769531,2.290076732635498,nan
3414,43,-141.37099999999998,-0.23418168723583221,246.45655822753906,1.9929068088531494,nan
3479,44,-170.4449999999999,0.014402616769075394,212.68392944335938,1.9887784719467163,nan
3616,45,307.85199999999986,-0.13370418548583984,200.93348693847656,1.6861495971679688,nan
3693,46,-197.599,-0.13137900829315186,214.10716247558594,2.2526731491088867,nan
3784,47,-201.12299999999996,-0.18231269717216492,263.6856689453125,1.9327975511550903,nan
3849,48,-178.57700000000008,-0.14330795407295227,209.13330078125,1.9330037832260132,nan
3912,49,-212.39300000000006,-0.16973526775836945,222.80990600585938,2.0257015228271484,nan
3974,50,-496.8490000000001,-0.06790666282176971,430.21307373046875,2.213135004043579,nan
4036,51,-106.3250000000001,-0.13630200922489166,162.19032287597656,1.9457448720932007,nan
4081,52,-167.55600000000004,-0.3090256154537201,215.98361206054688,2.330544948577881,nan
4148,53,-214.02500000000003,-0.056746602058410645,224.0554962158203,2.4887025356292725,nan
4217,54,129.30399999999992,-0.08967512100934982,110.909423828125,1.794429063796997,nan
4280,55,-402.73900000000003,0.054888322949409485,355.0716552734375,2.2999751567840576,nan
4336,56,-266.985,-0.008894873782992363,259.1712341308594,2.095376491546631,nan
4415,57,-124.35600000000001,-0.09143690764904022,206.84207153320312,2.089769124984741,nan
4491,58,-1.937000000000225,0.042930684983730316,149.30027770996094,1.8911746740341187,nan
4589,59,-435.3090000000001,-0.20289909839630127,414.96148681640625,2.0373964309692383,nan
4674,60,-78.89699999999986,-0.07557111233472824,151.32077026367188,1.889157772064209,nan
4746,61,-98.91599999999998,-0.3798201382160187,158.67604064941406,2.0515799522399902,nan
4796,62,-146.89900000000006,-0.17015068233013153,206.88485717773438,2.1607460975646973,nan
4868,63,-352.5499999999999,-0.3104540705680847,317.9346923828125,2.248002052307129,nan
4956,64,46.77400000000011,-0.020366428419947624,157.84732055664062,1.7717697620391846,nan
5030,65,-246.12300000000002,-0.28419190645217896,232.749755859375,2.3765945434570312,nan
5107,66,-151.88500000000005,-0.1911533623933792,220.89974975585938,1.9271539449691772,nan
5164,67,-57.35,-0.20155926048755646,157.3619384765625,2.002883195877075,nan
5250,68,-238.9220000000001,0.04110211133956909,254.80882263183594,1.860155463218689,nan
5331,69,-239.45699999999997,-0.15446898341178894,258.62030029296875,1.8423163890838623,nan
5392,70,-227.35700000000014,-0.07954216748476028,279.5045166015625,2.2570860385894775,nan
5448,71,-235.017,-0.16190321743488312,239.99246215820312,2.357921838760376,nan
5507,72,-256.342,0.1279323697090149,262.2541198730469,2.0346598625183105,nan
5581,73,-65.97599999999998,-0.10623704642057419,125.2712173461914,1.771131157875061,nan
5654,74,-156.80900000000008,-0.1382916122674942,216.98802185058594,1.938504934310913,nan
5716,75,-601.227,0.07719717174768448,513.02978515625,2.0693838596343994,nan
5766,76,-319.39000000000004,-0.03554306924343109,336.6517639160156,2.397557258605957,nan
5847,77,-1.7280000000000086,0.06601784378290176,139.1620635986328,1.7034960985183716,nan
5914,78,-348.4229999999999,0.1569555550813675,307.7525329589844,2.1977946758270264,nan
5969,79,-285.48800000000006,-0.25485965609550476,271.0919494628906,2.0460293292999268,nan
6045,80,14.232000000000113,-0.0419941209256649,139.13906860351562,1.9921120405197144,nan
6115,81,-357.08799999999997,-0.19387046992778778,328.2875061035156,2.1828207969665527,nan
6162,82,-411.15999999999997,0.10970807820558548,386.5190734863281,2.3366270065307617,nan
6231,83,-735.804,-0.011511477641761303,568.3053588867188,2.172959089279175,nan
6313,84,-654.5470000000001,0.02602858655154705,526.8016357421875,1.903971552848816,nan
6381,85,-365.2190000000001,0.032948870211839676,365.109619140625,2.1449708938598633,nan
6443,86,-14.141999999999967,-0.007045076694339514,144.5658721923828,2.042802572250366,nan
6505,87,-192.3060000000001,-0.08594948798418045,234.1494140625,1.8231358528137207,nan
6559,88,-604.786,-0.07836693525314331,496.041748046875,2.291454553604126,nan
6626,89,-142.82000000000005,-0.03339429572224617,190.60888671875,1.8489028215408325,nan
6699,90,-339.54100000000005,-0.11848153173923492,345.2149353027344,1.8993333578109741,nan
6768,91,-50.63099999999996,-0.07801786810159683,136.99459838867188,2.14021897315979,nan
6835,92,-321.328,-0.08258865773677826,304.7646484375,2.141284465789795,nan
6893,93,-190.8280000000001,0.17185182869434357,215.3681182861328,1.8075498342514038,nan
6958,94,-289.18300000000005,-0.05340738594532013,295.6873779296875,2.0036888122558594,nan
7024,95,-237.4100000000001,-0.3218427300453186,253.8597869873047,2.0160489082336426,nan
7080,96,-174.42099999999994,-0.3604626953601837,228.8976593017578,2.0508410930633545,nan
7175,97,-53.339000000000134,-0.14861828088760376,196.79588317871094,1.7135555744171143,nan
7219,98,-123.49200000000005,-0.07359470427036285,169.62646484375,1.9575833082199097,nan
7278,99,-176.728,-0.01572992093861103,231.40821838378906,2.109269380569458,nan
7338,100,4.5359999999999445,-0.24131250381469727,128.1931915283203,1.8546600341796875,nan
7394,101,-464.338,-0.1673145294189453,417.6155700683594,2.2061331272125244,nan
7464,102,-121.61699999999999,0.0856480598449707,206.71453857421875,2.0910403728485107,nan
7524,103,-413.2460000000001,-0.200630322098732,363.5747985839844,2.1349668502807617,nan
7609,104,-149.27199999999996,-0.10029010474681854,193.68844604492188,1.7595776319503784,nan
7692,105,-325.9080000000001,-0.0145490113645792,316.17291259765625,1.8897159099578857,nan
7779,106,-7.36300000000017,-0.01409166119992733,176.91714477539062,1.72227144241333,nan
7850,107,25.10199999999992,-0.12896980345249176,134.1356964111328,1.8041170835494995,nan
7927,108,45.733999999999845,-0.12768755853176117,160.5811767578125,1.8319993019104004,nan
7996,109,-36.67100000000004,0.07091690599918365,124.86268615722656,1.872060775756836,nan
8075,110,-338.7259999999999,-0.12333609163761139,313.1551818847656,2.013773202896118,nan
8115,111,-174.919,0.15087386965751648,216.5159149169922,1.8702170848846436,nan
8190,112,-157.1209999999999,-0.14253872632980347,198.92733764648438,1.7149373292922974,nan
8254,113,-185.87299999999996,-0.004241824150085449,213.94912719726562,1.6581655740737915,nan
8308,114,-601.7080000000001,-0.08604001998901367,509.324462890625,1.8851877450942993,nan
8375,115,-184.88299999999995,0.02734222635626793,199.28875732421875,1.9737635850906372,nan
8435,116,-249.31500000000003,-0.1466103047132492,251.69839477539062,1.9562430381774902,nan
8501,117,-327.08399999999995,-0.023347733542323112,302.8274841308594,1.650498628616333,nan
8587,118,-50.890000000000086,-0.12758591771125793,155.42837524414062,1.6766002178192139,nan
8646,119,-627.4910000000001,0.07128980755805969,526.5355224609375,1.6776798963546753,nan
8742,120,34.888999999999896,-0.036092374473810196,180.66139221191406,1.6224883794784546,nan
8817,121,93.8770000000001,-0.21772371232509613,138.08642578125,1.8378485441207886,nan
8870,122,-160.048,0.00315192062407732,176.15933227539062,1.5952231884002686,nan
8939,123,-277.1819999999999,0.23862625658512115,267.0839538574219,1.6098084449768066,nan
8991,124,-91.28300000000009,-0.1362362653017044,157.09461975097656,1.830776333808899,nan
9069,125,-221.41400000000004,0.11052551120519638,206.72999572753906,1.6490740776062012,nan
9142,126,-449.61400000000003,-0.00015690556028857827,366.5411071777344,1.6448326110839844,nan
9195,127,-326.4899999999999,0.18726308643817902,332.954833984375,1.7062503099441528,nan
9252,128,-110.69500000000005,0.07006649672985077,158.74314880371094,1.7511345148086548,nan
9321,129,-439.16100000000006,0.12399453669786453,373.48480224609375,1.6095359325408936,nan
9414,130,-581.52,-0.06922423094511032,422.0544738769531,1.6426856517791748,nan
9488,131,102.01900000000019,-0.05759375914931297,118.21974182128906,1.637990951538086,nan
9558,132,-497.8269999999999,-0.12315421551465988,382.5464172363281,1.8659026622772217,nan
9605,133,-141.25500000000002,-0.04880997911095619,174.60202026367188,1.7870736122131348,nan
9659,134,-241.69199999999995,0.24416638910770416,254.4798583984375,1.6241552829742432,nan
9715,135,-244.97199999999998,0.13879428803920746,252.88783264160156,1.3598576784133911,nan
9774,136,-503.96200000000005,0.19864344596862793,420.9436340332031,1.7114230394363403,nan
9844,137,-154.18300000000005,-0.05996828153729439,193.05076599121094,1.6121808290481567,nan
9894,138,-434.7850000000001,-0.03577028214931488,382.46807861328125,1.652016043663025,nan
9959,139,-424.7090000000001,-0.03788388520479202,392.2261962890625,1.6133090257644653,nan
10000,140,317.41499999999996,-0.03788388520479202,392.2261962890625,1.6133090257644653,23.232499999999998
10022,140,-355.115,0.23020412027835846,311.21124267578125,1.714274287223816,nan
10091,141,-327.81100000000004,-0.0031795967370271683,313.9396057128906,1.4550752639770508,nan
10150,142,-513.643,0.28258901834487915,423.27435302734375,1.5004551410675049,nan
10215,143,-151.13099999999997,0.1949252188205719,156.24424743652344,1.5524400472640991,nan
10281,144,-178.0680000000001,0.2775741219520569,245.5582275390625,1.5862280130386353,nan
10353,145,-258.967,0.2481992542743683,276.595703125,1.5168282985687256,nan
10404,146,-451.3660000000001,0.3619317412376404,381.7989196777344,1.526052474975586,nan
10468,147,-97.82799999999997,-0.025117207318544388,129.3623809814453,1.5244879722595215,nan
10528,148,-290.52500000000015,0.2784459888935089,276.3089294433594,1.4261914491653442,nan
10590,149,-122.20099999999998,0.16554005444049835,177.13836669921875,1.4835140705108643,nan
10645,150,-184.378,0.18007269501686096,200.89703369140625,1.380226492881775,nan
10711,151,-122.12599999999995,0.03522660955786705,182.38540649414062,1.3668441772460938,nan
10786,152,-584.477,0.09923721104860306,466.4586486816406,1.549072027206421,nan
10860,153,-151.98200000000003,0.10768613964319229,212.5897979736328,1.487444281578064,nan
10921,154,-98.15300000000005,0.05161270499229431,141.72201538085938,1.2889679670333862,nan
10986,155,-159.60399999999998,0.018500611186027527,177.8616485595703,1.5824419260025024,nan
11045,156,-146.51700000000005,0.3217202425003052,194.93161010742188,1.5755003690719604,nan
11107,157,-691.9300000000001,0.11208180338144302,536.2950439453125,1.5684974193572998,nan
