step,episode,return,policy_loss,value_loss,entropy,eval_cost_per_order
5302,70,27.60099999999997,-307.8707275390625,116.01485443115234,2.4737486839294434,nan
5359,71,-646.0959999999999,-972.363525390625,395.9066467285156,2.560973644256592,nan
5447,72,-18.88299999999994,-448.8512878417969,171.88339233398438,2.6410305500030518,nan
5507,73,-355.2509999999999,-792.2364501953125,327.5534973144531,2.4770450592041016,nan
5570,74,-150.78500000000008,-104.3669204711914,48.18601608276367,2.2789382934570312,nan
5624,75,-184.64300000000003,-497.4714660644531,222.58705139160156,2.4336705207824707,nan
5689,76,-431.28499999999997,-729.3104248046875,243.5525360107422,2.9414989948272705,nan
5763,77,-56.58299999999997,-590.0671997070312,196.7211456298828,2.8572633266448975,nan
5816,78,-211.488,-662.4703369140625,273.87359619140625,2.505279779434204,nan
5893,79,-622.1179999999999,-1104.715087890625,378.5284118652344,2.9882969856262207,nan
5947,80,-148.60899999999987,-685.6286010742188,238.8873748779297,2.830294370651245,nan
6015,81,-114.49200000000008,-792.3116455078125,299.695068359375,2.6958231925964355,nan
6059,82,-23.968999999999966,-819.4444580078125,277.63525390625,2.8681910037994385,nan
6138,83,-872.3969999999997,-1231.0068359375,414.9053649902344,2.8837697505950928,nan
6201,84,-409.56300000000005,-527.9006958007812,188.2926025390625,2.908879518508911,nan
6250,85,-315.995,-799.6939697265625,367.3761291503906,2.5388729572296143,nan
6316,86,-27.078000000000088,-446.9439392089844,204.0840301513672,2.299347162246704,nan
6364,87,-176.1930000000001,-535.99072265625,248.17584228515625,2.3333182334899902,nan
6421,88,-206.808,-680.7423095703125,276.7931823730469,2.4957005977630615,nan
6475,89,-320.37699999999995,-656.3248901367188,236.66378784179688,2.8343234062194824,nan
6532,90,-56.51700000000004,-338.6569519042969,169.22445678710938,2.0156919956207275,nan
6617,91,-26.91199999999995,-500.90869140625,198.8568572998047,2.6480603218078613,nan
6693,92,-975.1319999999998,-1505.60693359375,522.7568969726562,2.8997933864593506,nan
6752,93,-275.47599999999994,-590.9744262695312,242.3372039794922,2.3903703689575195,nan
6812,94,-281.86800000000005,-586.2536010742188,223.27206420898438,2.6416995525360107,nan
6874,95,-486.748,-326.93310546875,122.91709899902344,2.813408136367798,nan
6929,96,-761.498,-1126.0174560546875,444.7864990234375,2.676636219024658,nan
6967,97,-414.1500000000001,-776.62841796875,331.4290771484375,2.3588685989379883,nan
7037,98,-175.4550000000001,-696.6884155273438,275.35015869140625,2.619786500930786,nan
7085,99,-439.37299999999993,-945.1792602539062,335.0196533203125,2.8698742389678955,nan
7151,100,-103.78400000000005,-929.37939453125,306.0136413574219,3.025254964828491,nan
7225,101,-218.54799999999983,-908.15234375,317.0724792480469,2.865158796310425,nan
7289,102,-155.12900000000002,-577.3756103515625,215.85440063476562,2.740269184112549,nan
7342,103,-411.38200000000006,-842.3773193359375,294.1162414550781,2.8910670280456543,nan
7389,104,-149.93099999999998,-416.1697082519531,180.4197235107422,2.373755693435669,nan
7462,105,-343.795,-818.575439453125,278.20574951171875,2.8369436264038086,nan
7536,106,-304.46799999999996,-890.2963256835938,301.52850341796875,2.9302031993865967,nan
7617,107,16.423000000000002,-410.67144775390625,161.27035522460938,2.6914889812469482,nan
7688,108,-175.9230000000001,-491.4920654296875,192.66053771972656,2.6145987510681152,nan
7749,109,-299.47399999999993,-458.3885803222656,140.97830200195312,2.919147253036499,nan
7794,110,-78.27799999999993,-504.26849365234375,283.1219787597656,2.2545106410980225,nan
7875,111,-465.03600000000006,-149.11456298828125,50.9006233215332,2.8225960731506348,nan
7932,112,-63.26899999999995,-328.67120361328125,146.23269653320312,2.277221202850342,nan
7994,113,-18.656000000000006,-328.0628967285156,115.63258361816406,2.6915111541748047,nan
8035,114,-93.34400000000002,-302.2757568359375,126.41513061523438,2.5438270568847656,nan
8076,115,-445.4459999999999,-417.3493347167969,141.5787811279297,3.0630435943603516,nan
8127,116,-194.97499999999997,-506.89678955078125,204.42869567871094,2.7066080570220947,nan
8172,117,41.756,-356.89678955078125,207.4327850341797,1.7424061298370361,nan
8218,118,-307.14700000000005,-728.9657592773438,284.7569274902344,2.6062657833099365,nan
8279,119,-85.10399999999991,-276.7763671875,96.53166961669922,2.8187215328216553,nan
8346,120,-125.23499999999996,-704.6912231445312,245.48875427246094,3.0022032260894775,nan
8404,121,-152.8590000000001,-529.5197143554688,248.94879150390625,2.2388219833374023,nan
8448,122,-300.21500000000015,-635.4473266601562,232.36802673339844,2.878575086593628,nan
8522,123,-184.272,-558.4383544921875,244.4282684326172,2.5317165851593018,nan
8601,124,20.365000000000038,-491.92877197265625,186.35092163085938,2.572096109390259,nan
8671,125,-750.0619999999999,-980.0383911132812,324.2178039550781,2.9453625679016113,nan
8727,126,-51.51899999999995,-287.164306640625,164.8975372314453,2.0152463912963867,nan
8779,127,-305.50900000000007,-688.8013305664062,258.0719909667969,2.614291191101074,nan
8841,128,-979.268,-608.0517578125,244.0042724609375,2.782998561859131,nan
8894,129,-478.40099999999995,-895.6467895507812,410.0187072753906,2.271273374557495,nan
8951,130,-241.31899999999996,-654.7973022460938,243.34423828125,2.6124682426452637,nan
8995,131,-393.701,-420.99273681640625,145.46279907226562,2.876814842224121,nan
9048,132,-145.842,-502.0343322753906,214.96189880371094,2.2953882217407227,nan
9112,133,-336.303,-646.518310546875,262.7358703613281,2.8876073360443115,nan
9154,134,-3.0880000000000223,-555.1307373046875,198.7039794921875,2.701084852218628,nan
9194,135,-204.19700000000003,-520.2205810546875,239.21047973632812,2.267399311065674,nan
9252,136,-332.44499999999994,-649.9351806640625,254.2216033935547,2.550126791000366,nan
9302,137,-220.136,-631.4888916015625,303.38824462890625,2.160268783569336,nan
9348,138,-299.365,-493.5339050292969,166.0703582763672,2.959789514541626,nan
9389,139,-249.33400000000006,-222.28277587890625,67.14205932617188,2.890568494796753,nan
9432,140,-183.33500000000004,-403.1521301269531,132.2686309814453,2.9356205463409424,nan
9473,141,-8.15300000000002,-579.0625,269.6036682128906,2.1345889568328857,nan
9538,142,-132.77900000000002,-505.39031982421875,212.185791015625,2.8288540840148926,nan
9601,143,-449.8420000000001,-552.173583984375,217.1147918701172,2.7911083698272705,nan
9645,144,-216.5,-507.0751953125,189.097900390625,2.735492706298828,nan
9694,145,-123.88000000000008,-427.18304443359375,209.6779327392578,2.2231736183166504,nan
9736,146,-123.42300000000006,-264.8331298828125,81.2301025390625,2.7971601486206055,nan
9783,147,-220.175,-559.8336181640625,201.4370574951172,2.550922393798828,nan
9818,148,-33.04100000000001,-254.19483947753906,173.1591339111328,1.6557574272155762,nan
9864,149,-189.79500000000004,-525.7893676757812,229.69293212890625,2.4619290828704834,nan
9920,150,-691.652,-765.9212036132812,294.6393737792969,2.6211190223693848,nan
9970,151,-109.42800000000003,-387.39361572265625,197.59019470214844,2.3310751914978027,nan
10000,152,205.35199999999998,72.41864776611328,56.13671875,1.20440673828125,18.879833333333327
10028,152,-151.12400000000002,-407.91876220703125,224.47230529785156,1.8338701725006104,nan
10071,153,-168.81300000000005,-282.67266845703125,114.14422607421875,2.757952928543091,nan
10108,154,-68.31500000000004,-441.291259765625,187.75572204589844,2.4233269691467285,nan
10154,155,-384.31600000000003,-978.5496215820312,326.81610107421875,2.8952529430389404,nan
10208,156,-675.878,-881.5183715820312,342.0623474121094,2.719931125640869,nan
10246,157,-273.74,-575.140380859375,291.6985168457031,2.06656551361084,nan
10304,158,-136.80999999999995,-392.3563232421875,204.92694091796875,1.8946404457092285,nan
10357,159,-166.28199999999995,-493.42218017578125,216.9913787841797,2.3182425498962402,nan
10403,160,-204.76299999999998,-497.9178771972656,260.0297546386719,2.614981174468994,nan
10442,161,-138.23600000000005,-406.937744140625,224.34848022460938,2.0735023021698,nan
10489,162,-114.05700000000002,-345.1783752441406,141.92300415039062,2.527294635772705,nan
10540,163,-154.809,-433.8117980957031,189.8887176513672,2.3009164333343506,nan
10596,164,-265.054,-489.015380859375,256.7696533203125,2.1180238723754883,nan
10643,165,-405.6930000000001,-987.6520385742188,322.880859375,3.1405980587005615,nan
10688,166,-84.27399999999987,-307.5248718261719,240.671875,1.552687406539917,nan
10733,167,-84.66299999999997,-462.6468200683594,196.82156372070312,2.4856510162353516,nan
10774,168,-318.788,-316.9744567871094,127.01740264892578,2.9539334774017334,nan
10824,169,-279.45599999999996,-558.67333984375,229.4151611328125,2.4248108863830566,nan
10880,170,-115.84700000000002,-397.46807861328125,181.17840576171875,2.2736921310424805,nan
10927,171,-156.332,-490.3055114746094,169.5788116455078,2.9742629528045654,nan
10996,172,-528.2930000000001,-1100.468017578125,403.2425537109375,2.784773111343384,nan
11032,173,-48.067000000000064,-230.25982666015625,203.34564208984375,1.4219701290130615,nan
11099,174,-340.0730000000001,-920.2476806640625,301.9531555175781,2.8072307109832764,nan
11139,175,-108.96099999999998,-285.15386962890625,192.3123016357422,1.7792459726333618,nan
11194,176,-238.25600000000003,-698.759765625,295.3902282714844,2.3796441555023193,nan
11235,177,-233.88800000000003,-431.3846740722656,156.3013458251953,2.92763614654541,nan
11289,178,-68.88800000000009,-478.36370849609375,166.32272338867188,2.696091413497925,nan
11348,179,-380.31700000000023,-830.3367309570312,360.2381591796875,2.3468267917633057,nan
11404,180,-603.02,-1031.632568359375,401.00006103515625,2.5863051414489746,nan
11456,181,-211.27900000000002,-471.1954345703125,174.231201171875,2.707751512527466,nan
11509,182,-174.80899999999997,-390.4145202636719,233.21371459960938,2.165088653564453,nan
11545,183,-240.66399999999993,-392.2677917480469,286.306396484375,1.2632068395614624,nan
11583,184,-38.52200000000003,-333.6930847167969,165.17567443847656,1.6510728597640991,nan
11622,185,-134.387,-538.1819458007812,207.59878540039062,2.329921007156372,nan
11669,186,-129.66300000000007,-323.2926330566406,138.7609100341797,2.3791255950927734,nan
11713,187,-204.862,-467.2064208984375,157.8116455078125,2.798630714416504,nan
11752,188,-218.17200000000003,-575.1153564453125,240.45094299316406,2.3513386249542236,nan
11800,189,-159.641,-605.5234375,260.3086242675781,2.422518730163574,nan
11848,190,-139.1189999999999,-652.0350341796875,253.8489532470703,2.3736963272094727,nan
11888,191,-153.98800000000006,-294.6253967285156,222.06253051757812,1.6396331787109375,nan
11943,192,-448.2840000000001,-1213.232666015625,416.3482666015625,2.599364757537842,nan
11985,193,-499.58600000000007,-1136.166748046875,343.59332275390625,2.9987895488739014,nan
12027,194,-264.4549999999999,-403.33770751953125,135.1100616455078,2.766139030456543,nan
12059,195,-113.13400000000001,-501.9719543457031,227.89891052246094,2.0191774368286133,nan
12103,196,-33.402000000000015,-498.607666015625,229.49664306640625,2.831709623336792,nan
12146,197,-364.557,-540.91650390625,244.54600524902344,2.770359754562378,nan
12190,198,-206.19000000000003,-565.6660766601562,239.85787963867188,2.652772903442383,nan
12236,199,-39.00999999999999,-365.0071716308594,252.3571319580078,1.7333321571350098,nan
12278,200,-258.92400000000004,-446.4862060546875,168.8284912109375,2.7585136890411377,nan
12327,201,-210.36700000000002,-496.5416564941406,184.58123779296875,2.7539310455322266,nan
12373,202,-183.44099999999997,-686.1928100585938,299.5497131347656,2.1746132373809814,nan
12411,203,-288.62300000000005,-546.0166015625,327.010986328125,1.8994848728179932,nan
12450,204,-183.34299999999988,-341.6795959472656,251.95233154296875,1.1554450988769531,nan
12489,205,-183.3,-414.2951354980469,260.2772521972656,1.4881577491760254,nan
12525,206,-90.14799999999997,-351.5489196777344,182.53221130371094,2.0847244262695312,nan
12568,207,-18.110999999999997,-317.8489074707031,194.14073181152344,2.4132320880889893,nan
12622,208,-70.72699999999998,-431.3929138183594,193.4207763671875,2.1525001525878906,nan
12661,209,-273.85400000000004,-416.5676574707031,290.8489990234375,1.386531949043274,nan
12705,210,-3.1010000000000773,-238.30067443847656,107.88146209716797,2.5065202713012695,nan
12755,211,-135.77099999999996,-277.3790283203125,108.24028015136719,2.593954086303711,nan
12799,212,-265.6629999999999,-639.4112548828125,216.8510284423828,2.776308059692383,nan
12835,213,-278.758,-759.0059204101562,284.80523681640625,2.6467933654785156,nan
12887,214,-251.0250000000001,-698.8572387695312,300.3865966796875,2.3454606533050537,nan
12919,215,-113.941,-416.0517272949219,244.792724609375,1.404065728187561,nan
12965,216,-213.88800000000003,-425.1410217285156,188.85707092285156,2.588291883468628,nan
13004,217,-279.9479999999999,-424.69720458984375,289.82513427734375,1.4902782440185547,nan
13048,218,-233.91200000000003,-355.37762451171875,115.34839630126953,3.0457494258880615,nan
13094,219,-425.95900000000006,-858.6234741210938,276.1883850097656,2.645414113998413,nan
13138,220,-287.70900000000006,-648.9000854492188,243.42933654785156,2.7351596355438232,nan
13177,221,-288.75300000000004,-373.0611267089844,316.9071350097656,1.2220131158828735,nan
13215,222,-240.91100000000006,-446.5757141113281,256.2713623046875,1.368149757385254,nan
13273,223,-482.03099999999995,-833.2173461914062,272.2445068359375,2.557774066925049,nan
13310,224,-138.09499999999997,-142.37718200683594,211.4176483154297,0.7978949546813965,nan
13347,225,-384.155,-569.062255859375,375.8856201171875,1.351522445678711,nan
13383,226,-108.54599999999998,-148.06600952148438,222.8403778076172,0.8302376866340637,nan
13419,227,-33.04099999999997,-145.80191040039062,186.2420196533203,0.8792054653167725,nan
13465,228,-204.847,-431.9107666015625,182.5290069580078,2.499483585357666,nan
13499,229,-29.250000000000114,-215.9711456298828,218.85093688964844,1.3178654909133911,nan
13539,230,-145.77199999999993,-194.1377410888672,213.41677856445312,1.04120934009552,nan
13576,231,-18.050999999999902,-112.01597595214844,182.05908203125,0.9411988258361816,nan
13628,232,-842.175,-971.4558715820312,343.8035888671875,2.829120635986328,nan
13679,233,-334.2849999999999,-638.7178955078125,388.5884094238281,1.793618083000183,nan
13720,234,-33.06699999999998,-184.99127197265625,85.48218536376953,2.163081407546997,nan
13755,235,-169.9120000000001,-474.70013427734375,261.4123840332031,1.596096396446228,nan
13792,236,11.951999999999941,-246.4166717529297,176.72496032714844,1.0193281173706055,nan
13838,237,-54.34700000000004,-382.4888000488281,145.4373779296875,2.464674711227417,nan
13874,238,-108.2560000000001,-270.9930114746094,223.36288452148438,1.0151256322860718,nan
13910,239,-78.21900000000001,-101.63211059570312,207.30792236328125,0.8111066818237305,nan
13947,240,-258.492,-297.100341796875,310.0948486328125,1.2709232568740845,nan
13986,241,-198.393,-235.7243194580078,250.2703857421875,1.0609760284423828,nan
14026,242,-153.634,-241.3068389892578,223.32763671875,1.2859225273132324,nan
14068,243,-54.212999999999944,-236.4687042236328,88.90900421142578,2.8676581382751465,nan
14110,244,-246.61999999999998,-515.9840698242188,170.89901733398438,2.8344931602478027,nan
14149,245,-168.42400000000004,-660.03564453125,247.6545867919922,1.9939085245132446,nan
14192,246,-204.2620000000001,-599.1791381835938,282.2897644042969,2.6762561798095703,nan
14235,247,-191.06300000000005,-647.3867797851562,259.6875915527344,2.5085790157318115,nan
14282,248,-124.06800000000003,-483.61981201171875,218.60659790039062,2.5956432819366455,nan
14313,249,-78.00700000000005,-228.65252685546875,243.61634826660156,1.2040016651153564,nan
14373,250,-715.543,-935.1734619140625,509.15899658203125,2.0821545124053955,nan
14416,251,-204.18200000000004,-416.8334045410156,242.5040283203125,2.486649513244629,nan
14462,252,-214.03900000000004,-657.2606811523438,229.82078552246094,2.7470004558563232,nan
14499,253,-153.55800000000005,-202.49383544921875,248.5352783203125,1.1148927211761475,nan
14536,254,-2.9890000000000327,-103.98335266113281,178.55308532714844,0.8844568133354187,nan
14586,255,-78.74500000000003,-220.7180633544922,193.64590454101562,1.4199516773223877,nan
14633,256,-139.14999999999995,-329.02117919921875,175.5830535888672,2.265662670135498,nan
14675,257,-123.83099999999999,-246.4969482421875,114.92098236083984,2.752962589263916,nan
14725,258,-187.09100000000004,-733.6842651367188,253.9640350341797,2.5522043704986572,nan
14769,259,-18.058999999999997,-555.033935546875,266.8839111328125,1.8426322937011719,nan
14818,260,-190.44900000000007,-417.70916748046875,212.85931396484375,2.2614223957061768,nan
14858,261,-294.408,-562.0576782226562,311.5244140625,1.4517439603805542,nan
14908,262,-383.251,-692.6656494140625,244.3141632080078,2.6932640075683594,nan
14954,263,-354.43699999999995,-608.8113403320312,298.7328186035156,2.5375702381134033,nan
15000,264,-108.41699999999996,-275.2941589355469,218.98118591308594,2.0047607421875,nan
15042,265,-159.41400000000007,-216.864990234375,97.20164489746094,2.5944433212280273,nan
15082,266,-153.3230000000001,-304.9705505371094,227.0498809814453,1.3343918323516846,nan
15117,267,-93.006,-205.02276611328125,205.38623046875,1.2432310581207275,nan
15166,268,-138.57799999999997,-366.0196533203125,218.5802459716797,1.4897021055221558,nan
15208,269,-93.11499999999998,-335.09625244140625,103.67158508300781,2.6201467514038086,nan
15251,270,41.92999999999998,-592.6040649414062,204.86109924316406,2.225029230117798,nan
15293,271,-108.64299999999997,-103.57386779785156,62.78993606567383,2.552497148513794,nan
15334,272,-3.0780000000001095,-81.248291015625,57.899497985839844,2.261843681335449,nan
15388,273,-742.2360000000001,-1375.263671875,528.0389404296875,2.6202566623687744,nan
15429,274,-183.53700000000003,-140.4369354248047,53.4390754699707,3.0360336303710938,nan
15469,275,-48.016999999999996,-211.51309204101562,175.40087890625,1.1789506673812866,nan
15511,276,-694.406,-452.1110534667969,208.19436645507812,2.6715807914733887,nan
15556,277,-423.744,-598.5228881835938,212.7375946044922,2.882854461669922,nan
15608,278,-364.2729999999999,-625.6633911132812,287.78338623046875,2.263307809829712,nan
15650,279,-183.49499999999998,-248.19854736328125,89.27809143066406,2.7929372787475586,nan
15692,280,-201.70399999999995,-219.3406219482422,128.64727783203125,2.164104461669922,nan
15729,281,-78.02899999999998,-314.5586242675781,202.3545379638672,1.546034812927246,nan
15770,282,-364.36400000000003,-339.3243408203125,144.48678588867188,2.725712776184082,nan
15822,283,-91.90300000000012,-393.5881042480469,161.2319793701172,2.547034502029419,nan
15859,284,-43.53300000000007,-348.8935241699219,184.49610900878906,1.6325955390930176,nan
15902,285,-54.31600000000003,-333.3103942871094,170.3335418701172,2.406712770462036,nan
15943,286,-189.23299999999998,-509.0298156738281,171.68682861328125,2.98020601272583,nan
15977,287,-199.81599999999997,-540.11474609375,284.6331481933594,2.035285234451294,nan
16014,288,-18.054000000000002,-208.15086364746094,183.94068908691406,1.3497726917266846,nan
16064,289,-514.4330000000001,-915.3303833007812,324.49896240234375,2.8901638984680176,nan
16107,290,-189.536,-297.4979248046875,134.8521270751953,2.2922422885894775,nan
16145,291,-474.074,-760.495361328125,417.5999755859375,1.6324059963226318,nan
16190,292,-213.40600000000003,-535.220947265625,180.15902709960938,3.039088010787964,nan
16236,293,-324.13700000000006,-280.6209411621094,95.60397338867188,2.8117802143096924,nan
16285,294,-555.6400000000001,-881.865478515625,344.9468078613281,2.6512608528137207,nan
16325,295,-128.71100000000007,-376.61712646484375,204.77687072753906,1.6522209644317627,nan
16365,296,-138.40000000000003,-322.295166015625,211.9883575439453,1.5469491481781006,nan
16404,297,-258.823,-439.2084655761719,271.088623046875,1.7271236181259155,nan
16448,298,-168.41400000000004,-449.9649353027344,155.56883239746094,2.951775312423706,nan
16485,299,-48.036000000000044,-170.70205688476562,188.15631103515625,1.041189193725586,nan
16520,300,-168.391,-324.70697021484375,249.79769897460938,1.5070786476135254,nan
16570,301,-93.68899999999991,-574.7586059570312,248.387451171875,2.4772286415100098,nan
16609,302,-168.72699999999992,-509.8344421386719,257.2264709472656,1.6366820335388184,nan
16649,303,-540.4449999999999,-952.1481323242188,430.3250427246094,2.3918392658233643,nan
16687,304,-108.38900000000002,-249.16371154785156,218.53587341308594,1.2359888553619385,nan
16726,305,-3.0649999999999835,-129.51893615722656,180.5163116455078,0.9306390881538391,nan
16762,306,-153.04199999999997,-544.3495483398438,249.97744750976562,2.228635549545288,nan
16795,307,-38.83500000000001,-484.3559265136719,213.16368103027344,1.5582444667816162,nan
16851,308,-350.5360000000002,-813.6563110351562,359.16888427734375,2.394850969314575,nan
16897,309,-64.30300000000005,-357.3568115234375,151.86892700195312,2.3134071826934814,nan
16946,310,-244.22799999999995,-551.530029296875,300.855224609375,2.2832324504852295,nan
16987,311,-258.95700000000005,-141.73114013671875,51.42921829223633,2.6879591941833496,nan
17023,312,-18.042000000000087,-212.76370239257812,186.1055145263672,0.9431568384170532,nan
17070,313,-243.80399999999995,-667.6702880859375,271.7098388671875,2.407041311264038,nan
17109,314,-258.71399999999994,-576.3383178710938,301.6819763183594,1.6657439470291138,nan
17160,315,-170.29499999999985,-587.204345703125,245.13536071777344,2.713672637939453,nan
17200,316,-93.47099999999995,-261.73968505859375,213.50985717773438,1.2650818824768066,nan
17241,317,-279.32199999999995,-341.239013671875,112.6127700805664,2.8887970447540283,nan
17275,318,-158.41500000000005,-274.7255859375,256.8263854980469,1.3237119913101196,nan
17310,319,-3.0250000000000625,-290.6658020019531,196.07508850097656,1.2360472679138184,nan
17361,320,-64.007,-275.8704833984375,129.4107666015625,2.2335755825042725,nan
17405,321,-53.50400000000004,-302.4561767578125,119.29327392578125,2.5597681999206543,nan
17443,322,-63.05500000000009,-414.23565673828125,193.85659790039062,2.1382758617401123,nan
17485,323,-234.59900000000007,-453.47174072265625,167.92050170898438,2.7532401084899902,nan
17526,324,-108.45600000000002,-141.98626708984375,52.736236572265625,3.0183157920837402,nan
17575,325,-806.334,-1315.428466796875,437.3268127441406,2.9716012477874756,nan
17624,326,-287.3879999999999,-497.7439270019531,178.27940368652344,2.9513235092163086,nan
17664,327,-168.85700000000003,-199.3331298828125,238.998291015625,1.1330515146255493,nan
17710,328,-168.892,-631.1353149414062,253.37628173828125,2.4510910511016846,nan
17750,329,-3.0919999999999632,-166.75839233398438,146.56898498535156,1.1719863414764404,nan
17785,330,-33.01400000000001,-334.01129150390625,203.98089599609375,1.8267000913619995,nan
17819,331,-33.004999999999995,-431.0390319824219,213.8966827392578,1.9499346017837524,nan
17870,332,-219.716,-488.0538024902344,299.1078796386719,1.8102885484695435,nan
17904,333,-93.03299999999996,-570.1434936523438,250.8148956298828,2.5114822387695312,nan
