step,episode,return,loss,epsilon,eval_cost_per_order
8960,116,-424.533,5152.97509765625,0.91488,nan
9042,117,76.38100000000009,4148.38232421875,0.914101,nan
9107,118,-482.188,1987.830322265625,0.9134835,nan
9167,119,-211.25600000000009,5841.1796875,0.9129135,nan
9258,120,-59.47100000000023,5034.6103515625,0.912049,nan
9319,121,-67.29399999999995,3271.1328125,0.9114695,nan
9374,122,-169.45199999999994,4815.06005859375,0.910947,nan
9454,123,165.99299999999988,6768.18408203125,0.910187,nan
9515,124,-152.40700000000007,3918.05322265625,0.9096075,nan
9569,125,-316.35400000000004,3970.7744140625,0.9090945,nan
9638,126,-72.12199999999993,4696.974609375,0.908439,nan
9693,127,-194.13099999999997,4444.05908203125,0.9079165,nan
9776,128,54.52199999999995,3094.026123046875,0.907128,nan
9873,129,175.95200000000003,4604.65869140625,0.9062065,nan
9945,130,-317.96,5069.54638671875,0.9055225,nan
10000,131,264.677,4254.2919921875,0.905,23.90045833333333
10039,131,70.23599999999993,6022.072265625,0.9046295,nan
10102,132,-614.3509999999999,6673.94287109375,0.904031,nan
10159,133,-336.4,2853.51806640625,0.9034895000000001,nan
10216,134,-424.78200000000004,6946.14697265625,0.902948,nan
10291,135,-228.46200000000007,3448.65283203125,0.9022355,nan
10349,136,-166.32200000000006,8796.8193359375,0.9016845,nan
10401,137,-86.75999999999996,4519.24462890625,0.9011905,nan
10457,138,-322.32000000000005,5284.92529296875,0.9006585,nan
10529,139,-101.79899999999998,7053.796875,0.8999745,nan
10600,140,-5.899000000000115,4565.69384765625,0.8993,nan
10676,141,-655.0260000000003,6051.80810546875,0.898578,nan
10779,142,-80.99200000000003,7297.42578125,0.8975995,nan
10848,143,-122.0760000000001,7896.29248046875,0.896944,nan
10921,144,-340.903,7211.9580078125,0.8962505000000001,nan
10987,145,-11.192000000000064,6870.11669921875,0.8956235,nan
11037,146,-189.2730000000001,10559.693359375,0.8951485,nan
11102,147,-376.48400000000004,5280.82373046875,0.894531,nan
11179,148,-116.66300000000012,6938.22021484375,0.8937995,nan
11255,149,-96.08,4082.99365234375,0.8930775,nan
11357,150,-20.351000000000155,7963.14794921875,0.8921085,nan
11422,151,-131.996,9567.935546875,0.891491,nan
11492,152,-424.17600000000016,8232.0498046875,0.890826,nan
11581,153,-192.53800000000007,6805.7001953125,0.8899805000000001,nan
11653,154,-116.437,5402.7119140625,0.8892965,nan
11723,155,-402.3700000000001,5849.9833984375,0.8886315,nan
11789,156,-110.76499999999994,5693.46533203125,0.8880045,nan
11863,157,-215.91999999999993,8249.92578125,0.8873015,nan
11929,158,-617.2820000000002,4986.09619140625,0.8866745,nan
11997,159,-468.1940000000001,6873.81884765625,0.8860285,nan
12067,160,-256.904,6773.61279296875,0.8853635,nan
12165,161,92.892,3974.697509765625,0.8844325,nan
12258,162,-496.93500000000006,7808.9228515625,0.883549,nan
12372,163,-66.44900000000014,5084.66357421875,0.882466,nan
12425,164,-109.44300000000005,18281.966796875,0.8819625,nan
12547,165,165.219,5718.54443359375,0.8808035,nan
12611,166,-151.00199999999995,10036.564453125,0.8801955,nan
12681,167,-309.24299999999994,8089.666015625,0.8795305,nan
12745,168,-312.231,7053.3583984375,0.8789225,nan
12832,169,-250.49599999999998,9526.2919921875,0.878096,nan
12914,170,-78.81600000000003,4212.42138671875,0.877317,nan
12983,171,-119.48300000000009,3392.10107421875,0.8766615,nan
13054,172,-264.63899999999995,9122.966796875,0.8759870000000001,nan
13137,173,-308.4749999999999,7794.9931640625,0.8751985,nan
13229,174,-202.23600000000005,9626.9912109375,0.8743245,nan
13339,175,-101.35099999999997,9089.875,0.8732795,nan
13400,176,-107.50800000000007,8166.88232421875,0.8727,nan
13466,177,-211.32399999999987,6294.9150390625,0.872073,nan
13553,178,-396.34099999999995,12536.32421875,0.8712465,nan
13628,179,-362.31499999999994,7054.1376953125,0.870534,nan
13721,180,25.52099999999993,5364.6328125,0.8696505,nan
13826,181,137.2120000000001,9824.4345703125,0.868653,nan
13899,182,-241.59100000000012,9121.564453125,0.8679595,nan
13965,183,-166.887,5941.4189453125,0.8673325000000001,nan
14033,184,-116.11400000000006,9755.15234375,0.8666865,nan
14098,185,-471.7359999999999,5918.046875,0.866069,nan
14159,186,-511.6809999999999,8041.67431640625,0.8654895,nan
14222,187,-229.47200000000007,4749.373046875,0.864891,nan
14290,188,-541.5079999999999,11181.0537109375,0.864245,nan
14346,189,-341.501,6298.2783203125,0.863713,nan
14416,190,-122.154,14698.0693359375,0.863048,nan
14509,191,-46.676000000000215,10189.4404296875,0.8621645,nan
14585,192,-157.7620000000002,6329.078125,0.8614425,nan
14696,193,57.04699999999971,7221.9560546875,0.8603879999999999,nan
14761,194,-418.23800000000006,7935.2646484375,0.8597705,nan
14870,195,-153.65399999999988,13662.2412109375,0.858735,nan
14948,196,-269.428,10296.6767578125,0.857994,nan
15049,197,-7.860999999999997,12651.2470703125,0.8570345,nan
15109,198,-484.768,12703.484375,0.8564645,nan
15206,199,75.75800000000021,7620.0078125,0.8555429999999999,nan
15262,200,-192.07299999999998,13385.77734375,0.855011,nan
15327,201,-969.548,6938.9072265625,0.8543935,nan
15391,202,-265.68100000000015,11327.6484375,0.8537855,nan
15444,203,-301.174,9189.9755859375,0.853282,nan
15545,204,104.52300000000002,4854.5400390625,0.8523225,nan
15632,205,-287.23200000000014,6485.4931640625,0.851496,nan
15733,206,123.34300000000013,12505.583984375,0.8505365,nan
15814,207,-23.69100000000003,9169.8896484375,0.8497669999999999,nan
15890,208,-50.930000000000064,13103.6064453125,0.849045,nan
16000,209,116.26200000000014,6413.44140625,0.848,nan
16072,210,-21.13999999999993,8811.6884765625,0.847316,nan
16154,211,-398.8989999999999,4988.83642578125,0.846537,nan
16242,212,-289.5410000000001,6238.7529296875,0.845701,nan
16315,213,-236.56700000000012,14976.318359375,0.8450075,nan
16440,214,261.062,16115.1904296875,0.84382,nan
16508,215,-189.68399999999997,8997.166015625,0.843174,nan
16571,216,-175.67199999999994,12092.6806640625,0.8425755,nan
16648,217,-151.412,11250.9248046875,0.841844,nan
16720,218,-439.5179999999999,13552.232421875,0.84116,nan
16844,219,118.84399999999994,15559.6328125,0.839982,nan
16911,220,-332.318,11632.39453125,0.8393455,nan
16989,221,-99.50100000000005,12725.0234375,0.8386045,nan
17086,222,31.218000000000046,12748.18359375,0.837683,nan
17168,223,-57.863,13524.0341796875,0.836904,nan
17253,224,-30.182000000000045,5930.0771484375,0.8360965,nan
17335,225,-234.38099999999997,20811.76953125,0.8353174999999999,nan
17430,226,-115.15900000000013,9283.8369140625,0.834415,nan
17487,227,-200.01100000000002,13943.7958984375,0.8338735,nan
17586,228,-261.29899999999986,10224.984375,0.832933,nan
17688,229,-268.11199999999985,14865.546875,0.831964,nan
17766,230,-201.47099999999998,11765.05078125,0.831223,nan
17846,231,-187.6649999999999,15081.48828125,0.830463,nan
17916,232,-298.965,9938.2861328125,0.829798,nan
18029,233,-119.94900000000021,16818.3046875,0.8287245,nan
18103,234,-567.034,13284.0595703125,0.8280215,nan
18166,235,-204.05300000000005,11936.935546875,0.827423,nan
18258,236,-339.564,10111.12109375,0.826549,nan
18349,237,9.789000000000016,16995.77734375,0.8256845,nan
18409,238,-248.38199999999992,15272.4482421875,0.8251145,nan
18478,239,-308.663,7308.5966796875,0.824459,nan
18550,240,-117.06100000000006,11971.802734375,0.823775,nan
18630,241,-148.37899999999996,19900.97265625,0.823015,nan
18712,242,-609.592,13990.9267578125,0.822236,nan
18787,243,24.55099999999993,22070.556640625,0.8215235,nan
18860,244,-158.90099999999998,9516.4453125,0.8208300000000001,nan
18954,245,-80.69600000000003,9625.578125,0.819937,nan
19048,246,-935.9790000000003,7382.38720703125,0.819044,nan
19117,247,-250.51699999999994,27050.939453125,0.8183885,nan
19200,248,-183.32699999999988,11223.28125,0.8176,nan
19264,249,-453.028,17891.66796875,0.8169919999999999,nan
19390,250,233.26100000000002,12478.13671875,0.815795,nan
19477,251,-237.0210000000001,14899.6083984375,0.8149685,nan
19567,252,-175.51500000000004,12315.9970703125,0.8141134999999999,nan
19639,253,-189.75400000000002,14143.2529296875,0.8134295,nan
19693,254,-386.317,16950.978515625,0.8129165,nan
19774,255,-61.982000000000056,14135.4296875,0.812147,nan
19874,256,-25.156000000000027,21408.30078125,0.811197,nan
19938,257,-290.071,11733.01953125,0.810589,nan
20000,258,367.45599999999996,11145.9404296875,0.81,61.90699999999999
20028,258,-682.405,12412.1787109375,0.809734,nan
20092,259,-560.698,24785.7890625,0.809126,nan
20166,260,-468.38499999999976,14127.109375,0.808423,nan
20232,261,-192.52099999999996,27699.94921875,0.807796,nan
20333,262,-110.83700000000003,17608.76953125,0.8068365,nan
20424,263,-160.94600000000003,12320.8798828125,0.805972,nan
20510,264,-665.4209999999999,20878.482421875,0.8051550000000001,nan
20617,265,-709.1940000000001,11859.40234375,0.8041385,nan
20687,266,-170.732,12629.2578125,0.8034735,nan
20774,267,-159.2970000000002,16567.830078125,0.802647,nan
20941,268,-42.9650000000004,16540.833984375,0.8010605,nan
21049,269,-633.122,9251.1982421875,0.8000345,nan
21113,270,-65.68299999999991,15646.98828125,0.7994265,nan
21222,271,-693.5250000000002,24938.94921875,0.7983910000000001,nan
21332,272,-780.1530000000002,12522.94921875,0.797346,nan
21432,273,-56.075000000000045,12883.833984375,0.796396,nan
21498,274,-580.08,13612.0810546875,0.795769,nan
21596,275,-15.391999999999996,23593.716796875,0.7948379999999999,nan
21706,276,-853.0310000000002,17638.8515625,0.793793,nan
21786,277,-917.9379999999999,12049.083984375,0.793033,nan
21855,278,-76.1990000000001,11931.1298828125,0.7923775,nan
21950,279,-536.6300000000001,10642.548828125,0.791475,nan
22021,280,-185.245,24279.83984375,0.7908005,nan
22141,281,-325.2069999999999,20742.44921875,0.7896605,nan
22282,282,-5.955999999999818,22167.40625,0.788321,nan
22348,283,-197.82000000000005,14152.205078125,0.787694,nan
22429,284,-17.296000000000006,26208.921875,0.7869245,nan
22603,285,-162.01200000000028,24188.501953125,0.7852715,nan
22707,286,-222.94899999999987,18283.759765625,0.7842835,nan
22797,287,-515.3450000000001,21038.56640625,0.7834285,nan
22932,288,-339.0889999999999,24876.525390625,0.782146,nan
23038,289,-1154.6049999999998,32581.783203125,0.781139,nan
23149,290,160.52499999999992,12939.013671875,0.7800845000000001,nan
23244,291,-293.6680000000001,17624.123046875,0.779182,nan
23382,292,-184.47899999999998,17973.03515625,0.777871,nan
23444,293,-24.109999999999957,10178.0576171875,0.777282,nan
23506,294,-473.021,19401.5625,0.7766930000000001,nan
23584,295,-666.343,12547.14453125,0.775952,nan
23697,296,-249.68100000000007,16067.466796875,0.7748785,nan
23778,297,-229.73899999999992,47592.3359375,0.774109,nan
23874,298,-400.048,24176.931640625,0.773197,nan
23958,299,-642.741,26029.4375,0.7723990000000001,nan
24059,300,-315.24799999999993,19072.45703125,0.7714395000000001,nan
24152,301,-506.36799999999994,39193.390625,0.770556,nan
24255,302,-518.652,22981.3515625,0.7695775,nan
24348,303,-327.6430000000001,12983.849609375,0.768694,nan
24485,304,-469.02199999999976,22155.51953125,0.7673925,nan
24586,305,-355.2459999999999,24976.509765625,0.766433,nan
24727,306,-551.925,28490.048828125,0.7650935,nan
24800,307,-775.1299999999999,31909.29296875,0.7644,nan
24900,308,-1003.893,28508.205078125,0.76345,nan
24990,309,-1030.8490000000002,17875.4296875,0.762595,nan
25100,310,-827.348,20329.62890625,0.76155,nan
25212,311,-882.1109999999999,29881.091796875,0.760486,nan
25344,312,-80.91800000000043,23436.357421875,0.759232,nan
25440,313,-1240.5919999999999,23616.1015625,0.75832,nan
25587,314,-94.33699999999962,31006.046875,0.7569235000000001,nan
25669,315,-1109.473,22629.23046875,0.7561445,nan
25800,316,-627.236,20972.162109375,0.7549,nan
25883,317,-1088.5539999999999,26879.87109375,0.7541115,nan
25978,318,-1020.3909999999998,14218.5380859375,0.753209,nan
26090,319,-832.6589999999998,35861.57421875,0.752145,nan
26198,320,-344.1329999999999,27927.943359375,0.751119,nan
26337,321,-261.18199999999973,30092.71484375,0.7497985,nan
26437,322,-234.44800000000004,37146.4296875,0.7488485,nan
26562,323,-547.9100000000001,26287.30859375,0.7476609999999999,nan
26662,324,-49.96000000000011,26013.09765625,0.746711,nan
26745,325,-206.5979999999999,19023.50390625,0.7459225,nan
26871,326,-455.8409999999999,22865.20703125,0.7447254999999999,nan
26937,327,-73.11999999999995,13666.8701171875,0.7440985,nan
27031,328,-707.3320000000001,46596.5703125,0.7432055,nan
27102,329,-827.5920000000001,21193.498046875,0.742531,nan
27233,330,80.57700000000023,38903.8828125,0.7412865,nan
27324,331,-1113.008,37245.6171875,0.740422,nan
27407,332,-338.802,47522.19921875,0.7396335,nan
27565,333,-253.6240000000002,36955.9453125,0.7381325000000001,nan
27665,334,-422.16100000000006,33579.78125,0.7371825000000001,nan
27767,335,-285.063,18614.52734375,0.7362135000000001,nan
27876,336,-639.1290000000001,50000.78125,0.735178,nan
27965,337,-180.01500000000007,24699.69140625,0.7343325,nan
28073,338,-534.9860000000001,27648.765625,0.7333065000000001,nan
28219,339,-355.61699999999996,37341.0859375,0.7319195000000001,nan
28324,340,-757.7500000000001,33255.5546875,0.7309220000000001,nan
28412,341,-394.543,36571.0546875,0.730086,nan
28548,342,-550.6140000000001,41009.30859375,0.7287939999999999,nan
28690,343,-297.0189999999999,48972.984375,0.727445,nan
28820,344,-343.35200000000003,34065.1953125,0.72621,nan
28952,345,-425.2450000000002,30205.51171875,0.7249559999999999,nan
29067,346,-519.04,35428.97265625,0.7238635,nan
29169,347,-239.45200000000003,53582.796875,0.7228945,nan
29288,348,-647.55,18544.599609375,0.7217640000000001,nan
29389,349,-221.42199999999985,16598.55859375,0.7208045000000001,nan
29472,350,-592.412,23945.265625,0.720016,nan
29569,351,-204.1079999999999,29042.30859375,0.7190945,nan
29664,352,-525.8070000000001,21705.05859375,0.7181919999999999,nan
29838,353,-312.8520000000001,27358.5859375,0.716539,nan
29963,354,-580.016,41252.9140625,0.7153515,nan
30000,355,102.49800000000002,25738.365234375,0.7150000000000001,242.48087500000003
30075,355,-293.6560000000001,56487.65625,0.7142875,nan
30256,356,-508.87600000000026,43924.25390625,0.7125680000000001,nan
30429,357,-30.132000000000275,29123.4609375,0.7109245,nan
30529,358,-926.6170000000001,52332.453125,0.7099745,nan
30658,359,83.84499999999998,21926.451171875,0.7087490000000001,nan
30778,360,-813.6790000000001,50204.21484375,0.7076089999999999,nan
30975,361,143.8039999999998,26877.046875,0.7057374999999999,nan
31184,362,178.0669999999995,26591.1953125,0.7037519999999999,nan
31321,363,-843.0439999999999,28558.87890625,0.7024505000000001,nan
31477,364,-500.783,38634.12890625,0.7009685,nan
31579,365,-1103.455,37089.328125,0.6999995,nan
31677,366,-173.343,39904.26953125,0.6990685000000001,nan
31815,367,-507.506,50573.8125,0.6977575,nan
31983,368,-288.583,21991.623046875,0.6961615,nan
32167,369,41.14500000000011,43748.60546875,0.6944135,nan
32331,370,-101.51300000000015,34929.1328125,0.6928555000000001,nan
32454,371,-870.2260000000001,40519.70703125,0.6916869999999999,nan
32532,372,-1143.324,30963.578125,0.6909460000000001,nan
32656,373,-243.086,45512.671875,0.6897679999999999,nan
32836,374,114.97799999999968,34836.2890625,0.6880580000000001,nan
32998,375,-470.222,27199.689453125,0.6865190000000001,nan
33112,376,-1135.4349999999997,46572.47265625,0.6854359999999999,nan
33254,377,-493.58000000000027,28355.58203125,0.684087,nan
33378,378,-58.10899999999983,57066.1015625,0.682909,nan
33524,379,-579.762,36957.21875,0.681522,nan
33612,380,-449.5559999999999,33291.73046875,0.680686,nan
33783,381,-308.178,33111.5859375,0.6790615,nan
33913,382,-776.58,47515.1171875,0.6778265000000001,nan
34040,383,-596.936,44165.19140625,0.67662,nan
34174,384,-709.0559999999998,35106.7890625,0.675347,nan
34326,385,-462.30700000000024,66677.359375,0.673903,nan
34437,386,-585.2890000000001,58333.08203125,0.6728485,nan
34613,387,-205.17800000000037,50834.20703125,0.6711765000000001,nan
34805,388,-192.05000000000015,45310.07421875,0.6693525,nan
34937,389,-766.091,38318.10546875,0.6680984999999999,nan
35052,390,-1028.5729999999994,51612.375,0.667006,nan
35170,391,-457.20400000000006,36525.34375,0.6658850000000001,nan
35277,392,-1259.2279999999998,58274.578125,0.6648685000000001,nan
35412,393,-541.6759999999999,47604.6796875,0.663586,nan
35535,394,-895.9109999999998,63979.15234375,0.6624175,nan
35695,395,-529.7579999999997,45214.796875,0.6608975,nan
35798,396,-852.1549999999999,81425.953125,0.6599189999999999,nan
35951,397,-339.058,66512.71875,0.6584655,nan
36093,398,-423.545,87863.6015625,0.6571165000000001,nan
36234,399,-857.1549999999997,61805.484375,0.655777,nan
36336,400,-355.35400000000004,38688.58203125,0.6548080000000001,nan
36474,401,-455.4990000000001,53025.64453125,0.653497,nan
36597,402,-927.918,26496.130859375,0.6523285,nan
36675,403,-150.66700000000006,34023.81640625,0.6515875,nan
36812,404,-624.4109999999998,39771.78125,0.650286,nan
36928,405,-1144.3180000000002,38856.2890625,0.649184,nan
37058,406,-625.097,57527.7265625,0.647949,nan
37192,407,-339.202,36620.1796875,0.646676,nan
37300,408,-1070.3980000000001,57982.08203125,0.6456500000000001,nan
37465,409,-401.5490000000002,50266.28125,0.6440825000000001,nan
37592,410,-720.4380000000001,55611.40625,0.642876,nan
37784,411,121.00099999999992,30872.927734375,0.641052,nan
37969,412,75.19399999999965,31885.80078125,0.6392945,nan
38103,413,-769.291,25750.802734375,0.6380215,nan
38247,414,-295.68399999999997,51446.796875,0.6366535,nan
38388,415,-636.424,61734.625,0.635314,nan
38545,416,-422.32600000000025,40692.1953125,0.6338225,nan
38692,417,-566.313,44402.484375,0.632426,nan
38960,418,331.8750000000001,54209.09375,0.62988,nan
39053,419,-176.95000000000005,40508.36328125,0.6289965,nan
39285,420,379.4679999999998,40415.48828125,0.6267925000000001,nan
39408,421,-828.7279999999997,52042.671875,0.625624,nan
39577,422,-262.1540000000001,70288.5703125,0.6240185,nan
39711,423,-804.7760000000001,83390.0859375,0.6227455,nan
39888,424,-12.153000000000105,50268.1171875,0.6210640000000001,nan
40000,425,472.46399999999994,46173.60546875,0.62,73.16756521739131
40079,425,173.6769999999998,46662.7109375,0.6192495,nan
40306,426,290.37499999999983,47931.46875,0.6170930000000001,nan
40510,427,-269.17499999999995,59953.4140625,0.615155,nan
40693,428,-265.38299999999975,42599.49609375,0.6134165,nan
40930,429,243.15799999999993,47375.38671875,0.611165,nan
41102,430,-201.933,51062.28125,0.609531,nan
41267,431,-753.4399999999999,35084.08203125,0.6079635000000001,nan
41400,432,-430.972,112823.40625,0.6067,nan
41611,433,-266.0439999999998,40513.38671875,0.6046955,nan
41758,434,-833.333,46442.66015625,0.603299,nan
41971,435,226.75300000000027,74617.9140625,0.6012755000000001,nan
42180,436,310.52299999999946,51803.8671875,0.59929,nan
42318,437,-943.437,62580.640625,0.597979,nan
42573,438,347.0110000000001,57915.23828125,0.5955565,nan
42806,439,184.83499999999995,53140.3046875,0.593343,nan
42954,440,-672.423,74931.203125,0.591937,nan
43163,441,365.57500000000016,39789.6875,0.5899515,nan
43378,442,124.56999999999974,79169.25,0.587909,nan
43623,443,419.3539999999998,49982.625,0.5855815,nan
43751,444,-784.1039999999999,75286.078125,0.5843655000000001,nan
43953,445,8.362999999999506,65114.61328125,0.5824465000000001,nan
44130,446,-592.9430000000001,60351.5234375,0.580765,nan
44310,447,-432.353,101699.171875,0.5790550000000001,nan
44476,448,-585.349,65903.8671875,0.577478,nan
44686,449,310.05400000000014,61033.3515625,0.575483,nan
44871,450,-61.89099999999993,43259.69921875,0.5737255,nan
45029,451,-174.44300000000013,110580.984375,0.5722245,nan
45311,452,968.8969999999988,74717.6796875,0.5695455,nan
45480,453,-448.9620000000002,70895.78125,0.5679400000000001,nan
45679,454,-35.01499999999972,89169.25,0.5660495000000001,nan
45931,455,824.2059999999999,41739.484375,0.5636555000000001,nan
46165,456,-24.904999999999944,46396.02734375,0.5614325,nan
46420,457,608.9309999999998,66483.6875,0.55901,nan
46637,458,21.46199999999999,36584.953125,0.5569485000000001,nan
46921,459,280.54799999999955,73276.3359375,0.5542505,nan
47180,460,316.65299999999957,74916.125,0.55179,nan
47376,461,71.6850000000002,84442.3671875,0.549928,nan
47604,462,-336.9489999999997,74394.484375,0.5477620000000001,nan
47822,463,17.661999999999725,51989.72265625,0.545691,nan
47999,464,-289.6429999999999,57930.53515625,0.5440095,nan
48129,465,-424.081,62790.5703125,0.5427745,nan
48378,466,139.76799999999957,93783.890625,0.540409,nan
48639,467,593.9970000000003,96024.015625,0.5379295,nan
48811,468,-722.0849999999998,64119.0703125,0.5362955,nan
49043,469,468.46299999999985,68517.0,0.5340915,nan
49274,470,228.27700000000033,114968.6796875,0.5318970000000001,nan
