step,episode,return,loss,epsilon,eval_cost_per_order
55,0,-250.74999999999994,nan,0.9994775,nan
134,1,-579.5009999999999,17.954973220825195,0.998727,nan
203,2,-358.56800000000004,18.180849075317383,0.9980715,nan
272,3,-498.90899999999993,20.611370086669922,0.997416,nan
323,4,-337.94200000000006,31.81072425842285,0.9969315,nan
407,5,-159.07200000000017,63.67963409423828,0.9961335,nan
493,6,-125.84700000000001,71.82329559326172,0.9953165,nan
599,7,-162.83000000000013,109.75581359863281,0.9943095,nan
685,8,-932.9780000000001,107.56876373291016,0.9934925,nan
744,9,-123.66699999999996,113.20628356933594,0.992932,nan
816,10,-279.2339999999999,167.86566162109375,0.992248,nan
906,11,-340.7650000000001,129.86611938476562,0.991393,nan
1057,12,-669.3440000000002,167.08392333984375,0.9899585,nan
1118,13,-936.4590000000001,148.357177734375,0.989379,nan
1184,14,-235.71799999999993,117.83421325683594,0.988752,nan
1245,15,-447.582,242.4751739501953,0.9881725,nan
1289,16,-99.60099999999998,193.78488159179688,0.9877545,nan
1358,17,24.603999999999957,185.81275939941406,0.987099,nan
1413,18,-199.63900000000007,234.3813934326172,0.9865765,nan
1474,19,-276.97600000000006,274.14349365234375,0.985997,nan
1546,20,-93.818,147.86764526367188,0.985313,nan
1641,21,39.85100000000003,198.61834716796875,0.9844105,nan
1693,22,-150.34500000000008,201.6951904296875,0.9839165,nan
1755,23,-307.71600000000007,259.04156494140625,0.9833275,nan
1850,24,-85.64000000000014,316.4301452636719,0.982425,nan
1925,25,-815.3149999999998,204.74398803710938,0.9817125,nan
2007,26,-141.55799999999996,421.696533203125,0.9809335,nan
2074,27,3.485999999999933,291.0018310546875,0.980297,nan
2135,28,-308.07499999999993,282.1997375488281,0.9797175,nan
2211,29,-160.195,231.80783081054688,0.9789955,nan
2310,30,-286.00700000000006,397.72894287109375,0.978055,nan
2386,31,-129.25599999999997,396.8040771484375,0.977333,nan
2472,32,-63.589000000000155,448.28533935546875,0.976516,nan
2545,33,-150.844,365.6753234863281,0.9758225,nan
2602,34,-430.757,696.40625,0.975281,nan
2653,35,-138.57700000000003,743.4374389648438,0.9747965,nan
2722,36,-252.29899999999995,851.86767578125,0.974141,nan
2794,37,-170.703,566.17041015625,0.973457,nan
